name,address,city,country,category,lat,lon,rating,user_ratings_total
Eurostar Lounge Amsterdam,"Amsterdam Centraal Railway Station, Stationsplein, 1012 AB Amsterdam, Netherlands",Amsterdam,NL,railway stations,52.378472,4.903088,2.3,12.0
Rokin,"1012 KK Amsterdam, Netherlands",Amsterdam,NL,railway stations,52.36943,4.89237,4.6,187.0
RAI,"1083 AD Amsterdam, Netherlands",Amsterdam,NL,railway stations,52.337638,4.889514,3.9,45.0
Central Station,"1012 AA Amsterdam, Netherlands",Amsterdam,NL,railway stations,52.379122,4.903687,4.7,54.0
Station Amsterdam ArenA,"Burgemeester Stramanweg, 1101 AX Zuid-Oost, Netherlands",Amsterdam,NL,railway stations,52.315942,4.942798,4.3,4.0
Abcoude,"1391 JN Abcoude, Netherlands",Amsterdam,NL,railway stations,52.278876,4.977162,4.2,26.0
Metro Rokin,"Rokin 20, 1012 KS Amsterdam, Netherlands",Amsterdam,NL,railway stations,52.370407,4.892969,4.6,114.0
Weesp,"1382 AD Weesp, Netherlands",Amsterdam,NL,railway stations,52.311805,5.043888,3.9,128.0
Hoofddorp,"Van Heuven Goedhartlaan, 2132 LR Hoofddorp, Netherlands",Amsterdam,NL,railway stations,52.293188,4.70006,3.9,149.0
Amsterdam Bijlmer ArenA,"Hoekenrode 10A, 1101 DT Amsterdam, Netherlands",Amsterdam,NL,railway stations,52.311648,4.947699,4.3,2896.0
Sloterdijk,"1043 DZ Amsterdam, Netherlands",Amsterdam,NL,railway stations,52.389068,4.838888,4.0,330.0
Haarlem,"Stationsplein 11 L, 2011 LR Haarlem, Netherlands",Amsterdam,NL,railway stations,52.388047,4.638784,4.6,901.0
Zandvoort aan Zee,"2041 AB Zandvoort, Netherlands",Amsterdam,NL,railway stations,52.375917,4.531175,4.6,386.0
Station Diemen,"1111 HN Diemen, Netherlands",Amsterdam,NL,railway stations,52.345219,4.967636,3.8,4.0
Utrecht Centraal,"3511 CE Utrecht, Netherlands",Amsterdam,NL,railway stations,52.089428,5.109914,4.4,3326.0
Amsterdam,"466 W Main St, Amsterdam, NY 12010, United States",Amsterdam,NL,railway stations,42.953682,-74.219532,4.7,19.0
Halfweg-Zwanenburg,"1165 MT Halfweg, Netherlands",Amsterdam,NL,railway stations,52.38587,4.74676,4.2,46.0
Amsterdam Central Station (Bus stop H),"1012 AA Amsterdam, Netherlands",Amsterdam,NL,railway stations,52.37965,4.9009,4.2,45.0
Station Bijlmer ArenA,"1101 DS Amsterdam, Netherlands",Amsterdam,NL,railway stations,52.312074,4.947449,4.1,172.0
Zaandijk Zaanse Schans,"1541 LZ Koog aan de Zaan, Netherlands",Amsterdam,NL,railway stations,52.46916,4.80516,4.4,181.0
Duivendrecht,"Stationsplein 1, 1115 BZ Duivendrecht, Netherlands",Amsterdam,NL,railway stations,52.323572,4.936482,3.8,131.0
Station Zaandam,"Provincialeweg 25, 1506 MA Zaandam, Netherlands",Amsterdam,NL,railway stations,52.438126,4.814561,4.2,88.0
Station Amsterdam RAI,"Amsterdam, Netherlands",Amsterdam,NL,railway stations,52.337627,4.889387,3.5,8.0
Uitgeest,"1911 MZ Uitgeest, Netherlands",Amsterdam,NL,railway stations,52.52162,4.702237,3.6,45.0
Station,"Station Zuid, 1077 XV Amsterdam, Netherlands",Amsterdam,NL,railway stations,52.338957,4.873427,3.6,5.0
A'DAM Tower,"Overhoeksplein 1, 1031 KS Amsterdam, Netherlands",Amsterdam,NL,watchtowers,52.383735,4.902205,4.6,9563.0
Munttoren,"Muntplein 12/14, 1012 WR Amsterdam, Netherlands",Amsterdam,NL,watchtowers,52.367041,4.89329,4.5,2041.0
Westertoren,"Prinsengracht 279a, 1016 GW Amsterdam, Netherlands",Amsterdam,NL,watchtowers,52.374562,4.883512,4.5,176.0
Montelbaanstoren,"Oudeschans 2, 1011 KX Amsterdam, Netherlands",Amsterdam,NL,watchtowers,52.372037,4.905601,4.5,1175.0
A'DAM Lookout,"Overhoeksplein 5, 1031 KS Amsterdam, Netherlands",Amsterdam,NL,watchtowers,52.384018,4.903183,4.6,25221.0
Zuiderkerk,"Zuiderkerkhof 72, 1011 HJ Amsterdam, Netherlands",Amsterdam,NL,watchtowers,52.370305,4.899804,4.5,965.0
Oudekerkstoren,"Oudekerksplein 17, 1012 GX Amsterdam, Netherlands",Amsterdam,NL,watchtowers,52.374096,4.897834,4.7,27.0
Zuiderkerk Tower - panoramic view from 1614 belfry,"Zandstraat 17, 1011 WB Amsterdam, Netherlands",Amsterdam,NL,watchtowers,52.370197,4.899471,4.5,15.0
Memorial to Auschwitz Victims,"Wertheimpark, 1018 ST Amsterdam, Netherlands",Amsterdam,NL,mausoleums,52.367958,4.909212,4.4,607.0
Zorgvlied,"Amsteldijk 273, 1079 LL Amsterdam, Netherlands",Amsterdam,NL,mausoleums,52.335364,4.904933,4.3,77.0
De Nieuwe Ooster,"Kruislaan 126, 1097 GA Amsterdam, Netherlands",Amsterdam,NL,mausoleums,52.345918,4.939578,4.1,86.0
Huis Te Vraag,"Rijnsburgstraat 51, 1059 AX Amsterdam, Netherlands",Amsterdam,NL,mausoleums,52.347103,4.848867,4.7,36.0
Beth Haim,"Kerkstraat 10, 1191 JB Ouderkerk aan de Amstel, Netherlands",Amsterdam,NL,mausoleums,52.295639,4.902854,4.8,13.0
The New Church,"De Dam, 1012 NP Amsterdam, Netherlands",Amsterdam,NL,mausoleums,52.373905,4.891809,4.2,3528.0
Den Hollandsche Gedenktekens - Grafmonumenten & Grafstenen,"Middenweg 189h, 1098 AN Amsterdam, Netherlands",Amsterdam,NL,mausoleums,52.350346,4.936404,4.7,10.0
Arboretum De Nieuwe Ooster,"Kruislaan 126, 1097 GA Amsterdam, Netherlands",Amsterdam,NL,mausoleums,52.343258,4.93725,4.4,216.0
Museum Tot Zover,"Kruislaan 124, 1097 GA Amsterdam, Netherlands",Amsterdam,NL,mausoleums,52.346301,4.938605,4.3,400.0
Heineken Experience,"Stadhouderskade 78, 1072 AE Amsterdam, Netherlands",Amsterdam,NL,mausoleums,52.357831,4.891825,4.2,11590.0
Dungeon Amsterdam,"The Amsterdam Dungeon, Rokin 78, 1012 KW Amsterdam, Netherlands",Amsterdam,NL,mausoleums,52.37016,4.892111,4.4,13015.0
Begraafplaats Vredenhof,"Haarlemmerweg 367, 1051 LH Amsterdam, Netherlands",Amsterdam,NL,mausoleums,52.384838,4.862543,3.5,11.0
Jewish Cemetery of Diemen,"Buitenlust 179, 1111 JL Diemen, Netherlands",Amsterdam,NL,mausoleums,52.344652,4.971369,4.6,9.0
Het monument 'Verzetsgroep',"Apollolaan 88-92, 1077 BE Amsterdam, Netherlands",Amsterdam,NL,mausoleums,52.350985,4.878036,0.0,0.0
Grafmonument J.B. van Heutsz,"Kruislaan 126, 1097 GA Amsterdam, Netherlands",Amsterdam,NL,mausoleums,52.342868,4.93752,0.0,0.0
Holocaust Memorial & Dutch Theater (Jewish Cultural Quarter),"Plantage Middenlaan 24, 1018 DE Amsterdam, Netherlands",Amsterdam,NL,mausoleums,52.366467,4.911123,4.4,336.0
Our Lord in the Attic Museum (Former Hidden Catholic Church),"Oudezijds Voorburgwal 38-40, 1012 GD Amsterdam, Netherlands",Amsterdam,NL,mausoleums,52.375136,4.899452,4.7,3759.0
Lavertu Steenhouwers Amsterdam,"Portsmuiden 1C, 1046 AH Amsterdam, Netherlands",Amsterdam,NL,mausoleums,52.391314,4.785653,4.9,148.0
Torture Museum,"Singel 449, 1012 WP Amsterdam, Netherlands",Amsterdam,NL,mausoleums,52.367306,4.890628,3.3,3433.0
Molen Van Sloten (1990) & Kuiperij Museum - Windmill,"Akersluis 10, 1066 EZ Amsterdam, Netherlands",Amsterdam,NL,mausoleums,52.341563,4.792224,4.6,758.0
Cortlever - Agricola Natuursteen,"Visseringweg 68, 1112 AT Diemen, Netherlands",Amsterdam,NL,mausoleums,52.332134,4.971319,4.7,13.0
Cuperus gedenken - Grafmonumenten & Grafstenen,"Middenweg 189, 1098 AN Amsterdam, Netherlands",Amsterdam,NL,mausoleums,52.350374,4.936464,0.0,0.0
Zegstroo Grafmonumenten,"Kuyperlaan 28, 1161 XN Zwanenburg, Netherlands",Amsterdam,NL,mausoleums,52.378172,4.740455,4.9,14.0
Monument Schipholbrand,"Ten Pol, 1438 BD Oude Meer, Netherlands",Amsterdam,NL,mausoleums,52.289864,4.781719,5.0,1.0
Forever - Uitvaartproducten van plexiglas,"Kombuisweg 31, 1041 AV Amsterdam, Netherlands",Amsterdam,NL,mausoleums,52.416207,4.826727,0.0,0.0
Museum Vrolik,"Meibergdreef 15, 1105 AZ Amsterdam, Netherlands",Amsterdam,NL,mausoleums,52.294167,4.96,4.7,764.0
De Steenklip gedenktekens,"Eleanor Rooseveltlaan 110, 1183 HG Amstelveen, Netherlands",Amsterdam,NL,mausoleums,52.312872,4.874478,0.0,0.0
Mausoleum verzetstrijders Ede,"Van Eeghenboslaan 2, 6711 EB Ede, Netherlands",Amsterdam,NL,mausoleums,52.043656,5.678654,4.3,4.0
Wertheimpark,"Anne Frankstraat 172, 1011 SX Amsterdam, Netherlands",Amsterdam,NL,mausoleums,52.367669,4.908918,4.5,356.0
Netherlands American Cemetery,"Amerikaanse Begraafplaats 1, 6269 NP Margraten, Netherlands",Amsterdam,NL,mausoleums,50.817746,5.803561,4.8,615.0
Top Uitvaarten,"Domselaerstraat 112, 1093 MA Amsterdam, Netherlands",Amsterdam,NL,mausoleums,52.359668,4.927472,4.8,24.0
Royal Palace Amsterdam,"Nieuwezijds Voorburgwal 147, 1012 RJ Amsterdam, Netherlands",Amsterdam,NL,mausoleums,52.373184,4.891376,4.6,24329.0
Amsterdam RAI,"Europaplein 24, 1078 GZ Amsterdam, Netherlands",Amsterdam,NL,installations,52.341191,4.888616,4.3,22835.0
Praxis Bouwmarkt Amsterdam Westerpark,"Van Slingelandtstraat 32, 1051 CH Amsterdam, Netherlands",Amsterdam,NL,installations,52.384299,4.866089,3.9,702.0
Amsterdam e.o.,"Bachstraat 15, 1077 GE Amsterdam, Netherlands",Amsterdam,NL,installations,52.348609,4.879836,4.1,10.0
Elektricien Amsterdam 24/7,"Bankwerkerij 39, 1021 NS Amsterdam, Netherlands",Amsterdam,NL,installations,52.382386,4.917513,4.7,92.0
Loodgieter Amsterdam sos,"Spuistraat 17, 1012 SP Amsterdam, Netherlands",Amsterdam,NL,installations,52.376795,4.893703,4.9,67.0
MacBook Reparatie Amsterdam,"Reinier Claeszenstraat 118, 1056 WT Amsterdam, Netherlands",Amsterdam,NL,installations,52.374804,4.861889,5.0,67.0
Nxt Museum,"Asterweg 22, 1031 HP Amsterdam, Netherlands",Amsterdam,NL,installations,52.39122,4.90439,4.0,6019.0
Level Electronics,"Eerste Van Swindenstraat 5, 1093 ES Amsterdam, Netherlands",Amsterdam,NL,installations,52.362211,4.924608,4.3,71.0
Future Elektro Techniek,"Jan Cupidohof 8 – 2, 1064 GN Amsterdam, Netherlands",Amsterdam,NL,installations,52.374386,4.823997,5.0,285.0
MDK Elektro,"Keizersgracht 241, 1016 EA Amsterdam, Netherlands",Amsterdam,NL,installations,52.372056,4.885396,4.8,36.0
Houten Vloer Schuren Amsterdam,"Lumeijstraat 10 III, 1056 VW Amsterdam, Netherlands",Amsterdam,NL,installations,52.372417,4.861451,5.0,108.0
Brins,"Pieter Langendijkstraat 18, 1054 ZA Amsterdam, Netherlands",Amsterdam,NL,installations,52.361314,4.860498,4.9,117.0
Jungle Gym B.V. Benelux | Houten Speeltoestellen,"Valschermkade 18, 1059 CD Amsterdam, Netherlands",Amsterdam,NL,installations,52.342198,4.844916,4.4,125.0
de Fietsenmaker amsterdam,"Sarphatistraat 730, 1018 AV Amsterdam, Netherlands",Amsterdam,NL,installations,52.366682,4.924778,4.4,182.0
Tasba Floors - Laminaat2Go Amsterdam,"Klaprozenweg 25 B, 1032 KK Amsterdam, Netherlands",Amsterdam,NL,installations,52.397066,4.909714,4.9,1248.0
Amsterdam Kozijnen,"Weerdestein 97, 1083 GC Amsterdam, Netherlands",Amsterdam,NL,installations,52.330978,4.888862,4.5,2.0
Boiler Repair & Plumbing Service 24/7 Amsterdam,"Overtoom 24, 1054 HH Amsterdam, Netherlands",Amsterdam,NL,installations,52.363534,4.877295,4.8,25.0
Invisible Airco Nederland,"Nieuwpoortkade 18, 1055 RX Amsterdam, Netherlands",Amsterdam,NL,installations,52.383666,4.860642,4.8,30.0
Houtlet Houten Vloeren Amsterdam,"Van Slingelandtstraat 30, 1051 CH Amsterdam, Netherlands",Amsterdam,NL,installations,52.384254,4.865479,4.8,40.0
Werkspot,"Herengracht 469, 1017 BS Amsterdam, Netherlands",Amsterdam,NL,installations,52.366319,4.889611,3.4,1019.0
Dim - De installatie monteurs,"Diezestraat 35-2, 1078 JN Amsterdam, Netherlands",Amsterdam,NL,installations,52.344993,4.892168,5.0,95.0
Installation company Unica Amsterdam,"Gyroscoopweg 90, 1042 AX Amsterdam, Netherlands",Amsterdam,NL,installations,52.400509,4.845098,3.7,10.0
Loodgieter Amsterdam | Allround installatiebedrijf | IRI Services,"Baweanstraat 2C, 1095 ZA Amsterdam, Netherlands",Amsterdam,NL,installations,52.36388,4.945027,4.7,78.0
Cutr,"Prins Hendrikkade 21e, 1012 TL Amsterdam, Netherlands",Amsterdam,NL,installations,52.378528,4.89618,5.0,14.0
Installtech,"Wijsmullerstraat 30, 1058 JK Amsterdam, Netherlands",Amsterdam,NL,installations,52.356518,4.851644,5.0,28.0
Moco Museum,"Honthorststraat 20, 1071 DE Amsterdam, Netherlands",Amsterdam,NL,installations,52.358739,4.881907,4.2,22954.0
Bouma CV,"Duivendrecht NL, Industrieweg 79, 1115 AD Amsterdam, Netherlands",Amsterdam,NL,installations,52.336482,4.948824,4.9,340.0
Kuijpers - Technisch Dienstverlener | Amsterdam,"Disketteweg 53, 1033 NW Amsterdam, Netherlands",Amsterdam,NL,installations,52.413354,4.877172,4.7,9.0
IntercomWerk,"Keizersgracht 520H, 1017 EK Amsterdam, Netherlands",Amsterdam,NL,installations,52.36554,4.88665,0.0,0.0
HiFi Solutions,"Muiderstraat 15, 1011 PZ Amsterdam, Netherlands",Amsterdam,NL,installations,52.367826,4.906345,4.5,143.0
Oude Kerk Amsterdam,"Oudekerksplein 23, 1012 GX Amsterdam, Netherlands",Amsterdam,NL,installations,52.37412,4.89802,4.4,11069.0
Amsterdam Renovaties,"Portsmuiden 29, 1046 AH Amsterdam, Netherlands",Amsterdam,NL,installations,52.354972,4.899294,5.0,11.0
Public Workshop Amsterdam,"Cruquiusweg 78, 1019 AJ Amsterdam, Netherlands",Amsterdam,NL,installations,52.367908,4.947566,4.2,22.0
Amsterdam-Inbouw,"Contactweg 30L, 1014 AN Amsterdam, Netherlands",Amsterdam,NL,installations,52.38988,4.857739,4.8,16.0
Fabrique des Lumières,"Pazzanistraat 37, 1014 DB Amsterdam, Netherlands",Amsterdam,NL,installations,52.386214,4.872193,4.7,7349.0
Nida,"Eerste Oosterparkstraat 178, 1091 HK Amsterdam, Netherlands",Amsterdam,NL,installations,52.357356,4.915064,4.8,13.0
Wallbox Netherlands,"Overhoeksplein 1 Floor 11 - Wallbox, 1031 KS Amsterdam, Netherlands",Amsterdam,NL,installations,52.38378,4.902237,1.2,24.0
Glaszetter Amsterdam - Glaszetter Snel,"Balistraat 99, 1094 JG Amsterdam, Netherlands",Amsterdam,NL,installations,52.363245,4.936296,4.7,15.0
Invader streetart,"Keizersgracht Postbus 15790, 1001 NG Amsterdam, Netherlands",Amsterdam,NL,installations,52.370331,4.884318,5.0,2.0
Bakfiets Elektra,"Dirk Vreekenstraat 52, 1019 GD Amsterdam, Netherlands",Amsterdam,NL,installations,52.371607,4.936131,4.9,130.0
Premium Renovation and Remodeling – Amsterdam and North Holland / Tommy's Service,"Noorddammerweg 50b, 1187 ZT Amstelveen, Netherlands",Amsterdam,NL,installations,52.288397,4.831082,5.0,53.0
Sight and Sound Systems,"Jan van Galenstraat 137HS, 1056 BM Amsterdam, Netherlands",Amsterdam,NL,installations,52.37442,4.857495,5.0,1.0
Loodgieter Amsterdam & CV Service 24/7,"Westerkade 8F, 1015 XC Amsterdam, Netherlands",Amsterdam,NL,installations,52.376591,4.878236,5.0,247.0
Vloerverwarming Amsterdam,"Zekeringstraat 17A, 1014 BM Amsterdam, Netherlands",Amsterdam,NL,installations,52.396186,4.853382,4.5,2.0
Keralit Kopen bij KunststofPanelen.nl,"Keizersgracht 391a, 1016 EJ Amsterdam, Netherlands",Amsterdam,NL,installations,52.367905,4.88502,4.6,63.0
Electronics City - Amsterdam,"Molukkenstraat 409, 1095 BJ Amsterdam, Netherlands",Amsterdam,NL,installations,52.360207,4.940479,4.7,83.0
Handyman Amsterdam - Quick Quality,"Nieuwezijds Voorburgwal 91, 1012 RE Amsterdam, Netherlands",Amsterdam,NL,installations,52.374938,4.892157,5.0,2.0
Amsterdam Light Festival Foundation,"Weesperplein 4A, 1018 XA Amsterdam, Netherlands",Amsterdam,NL,installations,52.361933,4.906969,2.9,124.0
LTL-Huisreparatie & Renovatie,"Het Breed, 1025 JA Amsterdam, Netherlands",Amsterdam,NL,installations,52.397319,4.935351,5.0,14.0
"Sound2Light | Beeld, Licht en Geluid Verhuur & Entertainment","Buitendraaierij 58, 1021 NN Amsterdam, Netherlands",Amsterdam,NL,installations,52.382184,4.916132,5.0,49.0
Switch For Future Today,"Keizersgracht 202, 1016 DH Amsterdam, Netherlands",Amsterdam,NL,installations,52.373769,4.884519,5.0,14.0
MC Elektraservice,"Toldwarsstraat 12, 1073 RR Amsterdam, Netherlands",Amsterdam,NL,installations,52.352253,4.900883,4.9,56.0
WoZoCo,"Ookmeerweg, 1069 AE Amsterdam, Netherlands",Amsterdam,NL,installations,52.363887,4.794441,4.2,72.0
De Anjelier,"Anjeliersstraat 10-14, 1015 NH Amsterdam, Netherlands",Amsterdam,NL,installations,52.378307,4.885663,4.8,70.0
Van Mier Bouw,"Tweede van Swindenstraat 13C, 1093 VE Amsterdam, Netherlands",Amsterdam,NL,installations,52.361736,4.92538,5.0,32.0
Amsterdam Boat Experience,"Oosterdokskade 8, 1011 AE Amsterdam, Netherlands",Amsterdam,NL,installations,52.375776,4.906296,3.0,18.0
Glaspunt Glashandel en Glaszetter Amsterdam,"Deymanstraat 18C, 1091 SE Amsterdam, Netherlands",Amsterdam,NL,installations,52.357641,4.908684,4.1,72.0
DQS B.V.,"Zeeburgerpad 18, 1018 AJ Amsterdam, Netherlands",Amsterdam,NL,installations,52.3669,4.930424,4.5,10.0
PakeenVakman Amsterdam,"Klaprozenweg 69, 1032 KK Amsterdam, Netherlands",Amsterdam,NL,installations,52.400696,4.901174,0.0,0.0
Klus Bus,"Plantage Middenlaan 68-2, 1018 DH Amsterdam, Netherlands",Amsterdam,NL,installations,52.364556,4.916763,3.7,6.0
Sculpture of Anne Frank,"Merwedeplein, 1078 NB Amsterdam, Netherlands",Amsterdam,NL,public sculpture,52.345555,4.900228,4.7,122.0
Rembrandt Monument,"Rembrandtplein 28, 1017 CV Amsterdam, Netherlands",Amsterdam,NL,public sculpture,52.366004,4.896562,4.6,524.0
Major Alida Bosshardt Statue,"Oudezijds Voorburgwal 14, 1012 DZ Amsterdam, Netherlands",Amsterdam,NL,public sculpture,52.375515,4.899917,4.7,37.0
ODE's Blozers,"Oosterdokskade 143, 1011 DE Amsterdam, Netherlands",Amsterdam,NL,public sculpture,52.375474,4.908979,4.5,82.0
ARTZUID,"Minervalaan 1, 1077 NL Amsterdam, Netherlands",Amsterdam,NL,public sculpture,52.349937,4.872917,4.4,325.0
Andre Hazes monument,"Eerste Sweelinckstraat, 1073 CK Amsterdam, Netherlands",Amsterdam,NL,public sculpture,52.356457,4.897477,4.6,126.0
Borstplaat in brons,"Oudekerksplein 50-62, 1012 GX Amsterdam, Netherlands",Amsterdam,NL,public sculpture,52.374017,4.897811,4.6,116.0
The Multatuli Statue (Edward Douwes Dekker),"Torensluis, 1012 VK Amsterdam, Netherlands",Amsterdam,NL,public sculpture,52.374568,4.889267,4.4,76.0
Manders Rokin Fountain Sarah statue,"De Wallen, 1012 KK Amsterdam, Netherlands",Amsterdam,NL,public sculpture,52.372048,4.893118,4.3,19.0
Sculpture of Argus,"Binnenstad, 1012 RT Amsterdam, Netherlands",Amsterdam,NL,public sculpture,52.370969,4.890262,4.8,9.0
Man met vioolkist,"cnr Marnixstraat & Bullebaksluis, Bloemgracht, Amsterdam, Netherlands",Amsterdam,NL,public sculpture,52.374198,4.876082,5.0,3.0
Blue statue of man with violin case,"Tweede Hugo de Grootstraat, 1052 CX Amsterdam, Netherlands",Amsterdam,NL,public sculpture,52.374199,4.876089,4.6,10.0
Sculpture Zonder Titel,"Gerard Doustraat 76, 1072 VW Amsterdam, Netherlands",Amsterdam,NL,public sculpture,52.35597,4.892763,4.0,1.0
Picasso - Figure découpée l'Oiseau,"1071 AA Amsterdam, Netherlands",Amsterdam,NL,public sculpture,52.357451,4.86802,4.5,389.0
Arthur Van Schendel Historic Statue,"Leidsekade 110, 1054 LJ Amsterdam, Netherlands",Amsterdam,NL,public sculpture,52.362458,4.881357,4.9,8.0
National Slavery Monument,"Oosterpark 9, 1092 AA Amsterdam, Netherlands",Amsterdam,NL,public sculpture,52.358662,4.917838,4.5,120.0
Art Amsterdam Spui,"Spui 20HS, 1012 XA Amsterdam, Netherlands",Amsterdam,NL,public sculpture,52.368878,4.890089,4.5,109.0
"Bredero-monument (by Piet Esser, 1968)","Nieuwmarkt, 1011 EN Amsterdam, Netherlands",Amsterdam,NL,public sculpture,52.373172,4.900802,4.4,23.0
Street Art Museum Amsterdam,"Slauerhoffstraat 9 h, 1064 TA Amsterdam, Netherlands",Amsterdam,NL,public sculpture,52.377336,4.823063,3.8,303.0
Standbeeld Thorbecke,"Thorbeckeplein 30, 1017 CS Amsterdam, Netherlands",Amsterdam,NL,public sculpture,52.365032,4.89584,4.1,21.0
National Monument,"Dam, 1012 JS Amsterdam, Netherlands",Amsterdam,NL,public sculpture,52.372676,4.893644,4.4,4535.0
Madame Tussauds Amsterdam,"Dam 20, 1012 NP Amsterdam, Netherlands",Amsterdam,NL,public sculpture,52.372592,4.892578,4.3,28699.0
Spinoza Monument,"Jodenbuurt, 1011 VW Amsterdam, Netherlands",Amsterdam,NL,public sculpture,52.367957,4.899216,4.4,342.0
Homomonument,"Westermarkt, 1016 DW Amsterdam, Netherlands",Amsterdam,NL,public sculpture,52.374413,4.884923,4.3,1350.0
Paper boat sculpture,"Jan Olphert Vaillantlaan 121, 1086 XZ Amsterdam, Netherlands",Amsterdam,NL,public sculpture,52.360978,4.975877,4.2,5.0
The Frozen Fountain,"Prinsengracht 645, 1016 HV Amsterdam, Netherlands",Amsterdam,NL,fountains,52.367435,4.882823,4.4,125.0
Vondelfontein,"Vondelpark 5a, 1071 AA Amsterdam, Netherlands",Amsterdam,NL,fountains,52.360372,4.875279,4.6,11.0
Vondelpark,"1071 AA Amsterdam, Netherlands",Amsterdam,NL,fountains,52.357995,4.868648,4.7,54390.0
Fountain Place,"Linnaeusparkweg 29AII, 1098 CN Amsterdam, Netherlands",Amsterdam,NL,fountains,52.355266,4.932512,4.3,10.0
Fonteinen en lantaarns Beursplein,"Beursplein 5, 1012 JW Amsterdam, Netherlands",Amsterdam,NL,fountains,52.374248,4.895665,4.4,16.0
Golvende Fontein,"Haarlemmerplein, 1013 HS Amsterdam, Netherlands",Amsterdam,NL,fountains,52.384539,4.883829,4.6,5.0
Water Tap,"Kattenlaan 21, 1054 KA Amsterdam, Netherlands",Amsterdam,NL,fountains,52.359272,4.865172,4.0,5.0
Tuincentrum Osdorp B.V.,"Osdorperweg 247, 1069 LL Amsterdam, Netherlands",Amsterdam,NL,fountains,52.351587,4.790692,4.4,5056.0
Manders Rokin Fountain Sarah statue,"De Wallen, 1012 KK Amsterdam, Netherlands",Amsterdam,NL,fountains,52.372048,4.893118,4.3,19.0
Water Tap,"Sint Pietershalsteeg 2-16, 1012 KD Amsterdam, Netherlands",Amsterdam,NL,fountains,52.371326,4.893782,4.9,9.0
Water Tap,"Spui 12, 1012 WV Amsterdam, Netherlands",Amsterdam,NL,fountains,52.368906,4.889914,5.0,9.0
Public fountain,"1071 XW Amsterdam, Netherlands",Amsterdam,NL,fountains,52.351387,4.885568,0.0,0.0
Water Tap,"Eerste Jacob van Campenstraat 2I, 1072 BE Amsterdam, Netherlands",Amsterdam,NL,fountains,52.35756,4.887024,4.2,5.0
Water Tap,"Eerste Jan Steenstraat, 1072 LZ Amsterdam, Netherlands",Amsterdam,NL,fountains,52.354029,4.888208,4.0,1.0
Monument to the Great Fire of London,"Fish St Hill, City of London, London EC3R 8AH, United Kingdom",London,GB,monuments,51.510143,-0.085942,4.5,12661.0
Queen Victoria Memorial,"London SW1A 1AA, United Kingdom",London,GB,monuments,51.501881,-0.140622,4.7,3664.0
The Battle of Britain Monument,"79 Whitehall, London SW1A 2NS, United Kingdom",London,GB,monuments,51.503021,-0.123414,4.8,189.0
The Albert Memorial,"Kensington Gardens, London W2 2UH, United Kingdom",London,GB,monuments,51.502352,-0.177707,4.6,3689.0
Tower Hill Memorial,"Tower Hill, London EC3N 4DH, United Kingdom",London,GB,monuments,51.509582,-0.077553,4.6,364.0
Edith Cavell Memorial,"10 St. Martin's Pl, London WC2N 4JL, United Kingdom",London,GB,monuments,51.509374,-0.127164,4.6,50.0
Peter Pan - Sir George Frampton,"Kensington Gardens, London W2 2UD, United Kingdom",London,GB,monuments,51.508621,-0.175926,4.5,1669.0
The Women of World War II,"Whitehall, London SW1A, United Kingdom",London,GB,monuments,51.50356,-0.126146,4.7,245.0
Speke Monument,"London W2 4RU, United Kingdom",London,GB,monuments,51.508999,-0.179136,4.2,64.0
Sir William Wallace Memorial,"W Smithfield, City of London, London EC1A 7AQ, United Kingdom",London,GB,monuments,51.518247,-0.10036,4.5,204.0
