name,lat,lon,rate,rating,user_ratings_total,kind,category,city,country,price_level
"""Saint Anthony"" Church, Curtea Veche, Curtea Veche Church",44.430116,26.102038,3,4.4,8412,"religion,churches,interesting_places,other_churches",landmark,Bucharest,RO,1
"""Saint Elijah-Rahova"" Church, Biserica Sfântul Ilie - Rahova din București",44.425999,26.0977,3,2.1,310,"religion,churches,interesting_places,other_churches",churches,Bucharest,RO,1
"Romanian Patriarchal Cathedral, The Patriarchal Cathedral",44.424553,26.097885,3,4.3,2636,"religion,cathedrals,churches,interesting_places,eastern_orthodox_churches",landmark,Bucharest,RO,1
"Museum of Communism in Bucharest, Romanian Kitsch Museum",44.430752,26.101509,3,4,1161,"museums,cultural,interesting_places,other_museums",museums,Bucharest,RO,2
"Jewish Museum, Jewish Museum Bucharest",44.428352,26.108057,3,2.1,253,"religion,synagogues,cultural,museums,interesting_places,other_museums",synagogues,Bucharest,RO,2
"""Bărăția"" Church, Baratia Church",44.431053,26.10404,3,1.6,416,"religion,churches,interesting_places,other_churches",churches,Bucharest,RO,1
Radu Vodă Monastery,44.423969,26.107708,3,4.1,7736,"religion,churches,monasteries,interesting_places,other_churches",landmark,Bucharest,RO,1
"Teatrul Avangardia, Teatrul de Comedie",44.431122,26.099104,3,4.5,613,"cultural,theatres_and_entertainments,interesting_places,other_theatres",concert hall,Bucharest,RO,3
"Great Synagogue, The Great Synagogue",44.429546,26.108585,1,2,80,"religion,synagogues,interesting_places",landmark,Bucharest,RO,1
"Stavropoleos Monastery, The Church of the ""Stavropoleos"" Monastery",44.431782,26.098829,3,4.7,4616,"religion,churches,interesting_places,eastern_orthodox_churches",monuments,Bucharest,RO,1
"Bucur Church, The Church of Bucur",44.423508,26.109001,3,4.2,542,"religion,churches,interesting_places,other_churches",churches,Bucharest,RO,1
"Biserica ""Sf. Gheorghe - Nou"", Kilometrul 0, Statue of Constantin Brâncoveanu in Bucharest, The Kilometer Zero Monument, The New ""Saint George"" Church, The Statue of Constantin Brâncoveanu",44.432516,26.104284,3,4.2,2372,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,installation,sculptures,monuments, historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments, religion,churches,interesting_places,eastern_orthodox_churches","landmark, monuments",Bucharest,RO,1
"Biserica Șelari, Church of St. Nicholas Celari",44.432621,26.101206,3,4.4,333,"religion,churches,interesting_places,other_churches",churches,Bucharest,RO,1
"""Saint Nicholas"" Church, Bucharest Russian Church",44.4338,26.101767,3,2.6,504,"religion,churches,interesting_places,eastern_orthodox_churches",churches,Bucharest,RO,1
"Bucharest Municipality Museum, The Museum of Bucharest",44.434765,26.102224,3,4.9,1684,"palaces,architecture,historic_architecture,cultural,museums,interesting_places,other_museums",castles,Bucharest,RO,2
"Gheorghe Lazăr, Spiru Haret, Statue of Gheorghe Lazăr, Statue of Spiru Haret",44.43496,26.100452,1,1.5,20,"cultural,urban_environment,interesting_places,sculptures","monuments, sculptures",Bucharest,RO,2
"Ion Heliade Rădulescu, Michael the Brave, Monument to Michael the Brave, Statue of Heliade Radulescu, Statue of Mihai Viteazul",44.435076,26.101216,1,1.4,56,"cultural,urban_environment,interesting_places,sculptures, historic,cultural,urban_environment,monuments_and_memorials,interesting_places,sculptures,monuments","monuments, sculptures",Bucharest,RO,2
"Anton Pann, Monument Anton Pann",44.431149,26.113392,1,3.6,3,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,installation,monuments",sculptures,Bucharest,RO,2
"""Ion Luca Caragiale"" National Theatre, National Theatre Bucharest",44.436527,26.103245,3,4.9,13110,"cultural,theatres_and_entertainments,interesting_places,other_theatres",theatres,Bucharest,RO,2
"C. A. Rosetti, Monument CARosetti`s, Monument to C. A. Rosetti, Wladimir Hegel, Bucharest",44.436289,26.1064,1,4.2,28,"historic,monuments_and_memorials,interesting_places,monuments",monuments,Bucharest,RO,1
"Capitol Summer Theater, Capitol Summer Theatre",44.435448,26.095444,1,1.3,30,"cultural,cinemas,theatres_and_entertainments,interesting_places",landmark,Bucharest,RO,1
Sala Dalles,44.438259,26.101564,2,3.6,1325,"cultural,museums,interesting_places,art_galleries",concert hall,Bucharest,RO,3
"Cinematograful Patria, Placă Memorială Mihai Eminescu",44.43771,26.097366,1,4.7,1,"cinemas,cultural,theatres_and_entertainments,interesting_places",landmark,Bucharest,RO,1
Kretzulescu Church,44.438141,26.096674,3,3.5,1002,"religion,churches,interesting_places,other_churches",landmark,Bucharest,RO,1
"Fontena George Gr. Cantacuzino, George Cantacuzino's Fountain",44.4161,26.094446,3,4.1,133,"fountains,cultural,urban_environment,interesting_places",castles,Bucharest,RO,2
"Memorial of Rebirth, Monument to Iuliu Maniu in Bucharest, The Monument of Iuliu Maniu",44.438676,26.097446,2,4.7,2030,"historic,monuments_and_memorials,interesting_places,monuments",monuments,Bucharest,RO,1
"Equestrian Statue of Carol I, Statuia lui Carol I",44.439663,26.096994,3,3,478,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",monuments,Bucharest,RO,1
Boteanu Church,44.440308,26.099092,3,2.5,409,"religion,churches,interesting_places,other_churches",churches,Bucharest,RO,1
"""Theodor Aman"" Museum, Theodor Aman Museum",44.440224,26.09819,3,3.9,1284,"cultural,museums,interesting_places,other_museums, museums,cultural,interesting_places,other_museums",museums,Bucharest,RO,2
"Rotonda Scriitorilor, Writers' Square",44.436768,26.089146,1,1.9,9,"historic,monuments_and_memorials,interesting_places,monuments",public sculpture,Bucharest,RO,1
"""Theodor Pallady"" Museum, Theodor Pallady Museum",44.439146,26.113531,3,4.8,1084,"biographical_museums,historic_house_museums,museums,cultural,interesting_places,history_museums, cultural,museums,interesting_places,other_museums",art gallery,Bucharest,RO,3
"""The Silver Knife"" Church, Cuțitul de Argint Church in Bucharest",44.41378,26.092873,3,2.8,196,"religion,other_temples,interesting_places",churches,Bucharest,RO,1
"Mihai Eminescu, Statuia Lui Mihai Eminescu",44.441078,26.096779,1,4.5,10,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",monuments,Bucharest,RO,1
"Biserica ""Sfinții Împărați Constantin și Elena', Saints Constantine and Helena Church, Bucharest",44.436279,26.084858,3,1.4,160,"religion,churches,interesting_places,other_churches",churches,Bucharest,RO,1
"""Vasile Grigore - Painter and Collector"" Art Museum, ""Vasile Grigore"" Art Museum",44.442276,26.108055,1,5,85,"cultural,museums,interesting_places,other_museums",art gallery,Bucharest,RO,3
"Greek Church of Bucharest, The Greek Church",44.438549,26.11767,3,2.8,208,"religion,churches,interesting_places,other_churches",churches,Bucharest,RO,1
"""Crețulescu"" Palace, Kretzulescu Palace",44.439537,26.08872,3,1.2,298,"palaces,architecture,historic_architecture,fortifications,historic,interesting_places,castles",palaces,Bucharest,RO,3
"White Church, White Church Bucharest",44.44207,26.09482,3,1.2,520,"religion,churches,interesting_places,other_churches",churches,Bucharest,RO,1
"Nottara Theatre, Teatrul Nottara",44.443527,26.098705,3,4,835,"cultural,theatres_and_entertainments,interesting_places,other_theatres",concert hall,Bucharest,RO,3
"Monumentul lui G. C. Cantacuzino, Statuia Gheorghe Grigore Cantacuzino",44.444035,26.103645,3,3.6,130,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",public sculpture,Bucharest,RO,1
Yeshua Tova Synagogue,44.444401,26.097393,3,4.2,734,"religion,synagogues,interesting_places",synagogues,Bucharest,RO,2
"Monumentul Eroilor Pompieri, Monumentul luptatorilor 13 septembrie 1848",44.425461,26.077143,1,1.4,5,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",sculptures,Bucharest,RO,2
"""Saint Sylvester"" Church, St. Silvester Church",44.442913,26.115278,3,1.1,285,"religion,churches,interesting_places,other_churches",churches,Bucharest,RO,1
"Amzei Church, Church of Amza",44.444393,26.093884,3,3,237,"religion,churches,interesting_places,other_churches",churches,Bucharest,RO,1
"Bustul generalului Alexandru Cernat, Bustul generalului Alexandru Cernat din București",44.439991,26.084023,2,2.6,321,"historic,monuments_and_memorials,interesting_places,monuments",public sculpture,Bucharest,RO,1
"National Museum of Firemen, The Fire Tower",44.440243,26.120747,3,3.9,1720,"towers,architecture,fortifications,historic,cultural,museums,interesting_places,other_museums,other_fortifications,watchtowers",landmark,Bucharest,RO,1
Foișor Church,44.414745,26.123161,3,5,141,"religion,churches,interesting_places,other_churches",churches,Bucharest,RO,1
"Art Collections Museum, Museum of Art Collections",44.444641,26.091097,3,4.9,1064,"cultural,museums,interesting_places,other_museums",sculptures,Bucharest,RO,2
"Monumentul Eroilor Sanitari, The Monument of Medical Heroes",44.434555,26.077099,1,4.8,69,"historic,monuments_and_memorials,burial_places,interesting_places,war_memorials,monuments",monuments,Bucharest,RO,1
"Casa Monteoru, Monteoru Palace",44.445007,26.090656,1,4.1,75,"architecture,historic_architecture,interesting_places,other_buildings_and_structures",landmark,Bucharest,RO,1
Casa Vernescu,44.447392,26.089676,3,2.4,171,"architecture,historic_architecture,interesting_places,foods,restaurants,tourist_facilities,other_buildings_and_structures",landmark,Bucharest,RO,1
"""King Ferdinand I"" National Military Museum, The National Military Museum",44.441391,26.076483,3,4.4,3204,"cultural,museums,interesting_places,military_museums",museums,Bucharest,RO,2
"""The Holy Cross and Saint Basil the Great"" Church, Biserica Ortodoxă Sfântul Vasile cel Mare - Victoria",44.448864,26.089283,1,3.2,85,"religion,churches,interesting_places,other_churches",churches,Bucharest,RO,1
"'Saint George-Plevna"" Church, Biserica Sfântul Gheorghe",44.440975,26.072905,1,4.3,89,"religion,churches,interesting_places,other_churches",churches,Bucharest,RO,1
"Biserica Romano-Catolică Sfânta Cruce, Holy Cross Church",44.428627,26.139303,2,1.3,179,"religion,churches,interesting_places,catholic_churches",churches,Bucharest,RO,1
"Monument to the Railway Heroes, Bucharest, The Monument of CFR Heroes",44.446716,26.075039,1,2.7,20,"historic,monuments_and_memorials,interesting_places,monuments",monuments,Bucharest,RO,1
"""Grigore Antipa"" National Museum of Natural History, ""Grigore Antipa"" Natural History National Museum",44.453049,26.084604,3,4.1,19548,"science_museums,cultural,museums,interesting_places",museums,Bucharest,RO,2
"Muzeul Hărților, National Museum of Maps and Rare Books",44.456966,26.092772,3,4,1096,"cultural,museums,interesting_places,other_museums",museums,Bucharest,RO,2
Monumentul Aerului,44.457043,26.091274,1,4.6,8,"historic,monuments_and_memorials,cultural,urban_environment,interesting_places,sculptures,monuments",sculptures,Bucharest,RO,2
"Monument to the Heroes of the Air, Monumentul Aviatorilor",44.459778,26.086082,3,4.1,446,"historic,monuments_and_memorials,interesting_places,monuments",monuments,Bucharest,RO,1
"""Zambaccian"" Art Museum, The ""K.H. Zambaccian"" Museum",44.460873,26.090939,3,1.9,847,"national_museums,cultural,museums,interesting_places,art_galleries",sculptures,Bucharest,RO,2
"Charles de Gaulle, Statue of Charles De Gaulle",44.466972,26.085705,1,4.9,89,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",sculptures,Bucharest,RO,2
"Arcul de Triumf, Triumphal Arch",44.467171,26.078123,3,4.7,16969,"architecture,historic_architecture,historic,monuments_and_memorials,interesting_places,monuments,triumphal_archs",monuments,Bucharest,RO,1
"Insula Trandafirilor, Joseph Bech, Paul-Henri Spaak, Pierre Werner, Statuia Joseph Bech",44.47314,26.079128,3,1,117,"cultural,urban_environment,interesting_places,installation","public sculpture, sculptures",Bucharest,RO,2
"Monumentul ""Aripi"", Statuia lui Lenin din București",44.478832,26.072277,2,2,293,"historic,cultural,urban_environment,monuments_and_memorials,interesting_places,sculptures,monuments",monuments,Bucharest,RO,1
The Pantry,52.3634845,4.8849427,3,4.7,7693,restaurants,restaurants,Amsterdam,NL,2
Secret Garden,52.3662857,4.8910769,2,4.4,1652,restaurants,restaurants,Amsterdam,NL,3
Senses Restaurant,52.3659041,4.8932993,3,4.6,814,restaurants,restaurants,Amsterdam,NL,3
Blue Amsterdam,52.3674266,4.8914922,3,4.5,3923,restaurants,restaurants,Amsterdam,NL,3
Black and Blue,52.3757472,4.8854076,2,4.3,3189,restaurants,restaurants,Amsterdam,NL,3
MIRONI Greek Restaurant,37.9846499,23.7214077,3,4.8,4293,restaurants,restaurants,Athens,GR,3
Karamanlidika,37.9802802,23.7256513,3,4.7,11213,restaurants,restaurants,Athens,GR,2
A Little Taste of Home Restaurant,37.9767628,23.7229679,3,4.8,2035,restaurants,restaurants,Athens,GR,3
The Traditional,37.9776972,23.7287864,3,4.6,4183,restaurants,restaurants,Athens,GR,2
Efcharis restaurant,37.9756659,23.7254964,3,4.6,6376,restaurants,restaurants,Athens,GR,2
El Nacional Barcelona,41.390583,2.1683914,2,4.4,36558,restaurants,restaurants,Barcelona,ES,2
La Lolita Barcelona,41.388977,2.1657512,3,4.6,9980,restaurants,restaurants,Barcelona,ES,3
BODEGA OLIVA,41.3797365,2.1762177,3,4.8,1169,restaurants,restaurants,Barcelona,ES,3
Disfrutar,41.3877671,2.153205,3,4.8,3333,restaurants,restaurants,Barcelona,ES,3
Celler Biarritz 1881,41.3791882,2.1770554,3,4.7,7036,restaurants,restaurants,Barcelona,ES,3
Restaurant Facil,52.5089804,13.37369,3,4.8,1017,restaurants,restaurants,Berlin,DE,3
Schnitzelei Mitte,52.5285831,13.3878853,3,4.5,6307,restaurants,restaurants,Berlin,DE,3
Zur Gerichtslaube,52.5170542,13.4063319,2,4.4,4414,restaurants,restaurants,Berlin,DE,3
Restaurant Trattoria Portofino,52.5123305,13.448377,3,4.7,2910,restaurants,restaurants,Berlin,DE,3
A Mano,52.5193916,13.4273865,3,4.8,3775,restaurants,restaurants,Berlin,DE,2
Le Bistro - Porte de Hal,50.8335134,4.3452957,3,4.6,5862,restaurants,restaurants,Brussels,BE,2
The blue,50.8457701,4.3532901,3,4.6,5113,restaurants,restaurants,Brussels,BE,2
Le Marmiton,50.8477202,4.3548659,3,4.5,3485,restaurants,restaurants,Brussels,BE,3
The Lobster House,50.8478926,4.3546542,3,4.8,9722,restaurants,restaurants,Brussels,BE,2
Fin de Siècle,50.8489169,4.3470978,3,4.6,7785,restaurants,restaurants,Brussels,BE,3
Caru' cu bere,44.4320175,26.0981207,3,4.5,63227,restaurants,restaurants,Bucharest,RO,2
Trattoria Mezzaluna,44.4503512,26.0988601,3,4.8,3351,restaurants,restaurants,Bucharest,RO,3
Aubergine,44.431117,26.099881,2,4.4,3631,restaurants,restaurants,Bucharest,RO,3
Vatra,44.435296,26.0945887,2,4.4,4832,restaurants,restaurants,Bucharest,RO,3
Sharkia,44.4410252,26.0929154,3,4.5,1027,restaurants,restaurants,Bucharest,RO,3
Fat Mama,47.4978836,19.062777,3,4.7,21660,restaurants,restaurants,Budapest,HU,3
Mazel Tov,47.5002778,19.0655242,3,4.6,34342,restaurants,restaurants,Budapest,HU,3
Menza Étterem és Kávéház,47.5039639,19.0628165,2,4.4,17536,restaurants,restaurants,Budapest,HU,2
Hungarikum Bisztró,47.503516,19.0479125,3,4.7,9010,restaurants,restaurants,Budapest,HU,3
Baltazár Grill Restaurant in the Buda Castle,47.5046454,19.0292061,3,4.7,1088,restaurants,restaurants,Budapest,HU,3
Alchemist,55.6940137,12.6136895,3,4.8,606,restaurants,restaurants,Copenhagen,DK,3
Høst,55.6833518,12.5661528,3,4.7,3702,restaurants,restaurants,Copenhagen,DK,3
Restaurant Schønnemann,55.6827872,12.5760671,3,4.7,2015,restaurants,restaurants,Copenhagen,DK,2
Noma,55.6828297,12.6105332,3,4.6,2168,restaurants,restaurants,Copenhagen,DK,2
The Olive Kitchen & Bar,55.6812194,12.5713417,3,4.8,1936,restaurants,restaurants,Copenhagen,DK,3
Old Mill Restaurant,53.3456589,-6.2629517,3,4.5,5209,restaurants,restaurants,Dublin,IE,3
FIRE Steakhouse Restaurant & Bar Dublin,53.3405397,-6.2579222,2,4.4,3771,restaurants,restaurants,Dublin,IE,2
WILDE Restaurant,53.3414007,-6.2614426,3,4.6,678,restaurants,restaurants,Dublin,IE,2
The Vintage Kitchen,53.3468944,-6.2556968,3,4.7,1349,restaurants,restaurants,Dublin,IE,3
