name,kind,city,country,lat,lon,rate
Church of the Holy Spirit in Kraków,"religion,churches,interesting_places,other_churches",Krakow,PL,50.063362,19.943111,3
20 Radziwiłłowska street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.063183,19.946674,2
Surroundings of Church of the Holy Cross in Kraków,"religion,other_temples,interesting_places",Krakow,PL,50.063099,19.943399,3
NBP,"architecture,historic_architecture,interesting_places,banks,bank,tourist_facilities,other_buildings_and_structures",Krakow,PL,50.065681,19.942438,3
Rectory of Holy Cross church in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.063065,19.943369,2
Mury miejskie Krakowa,"fortifications,defensive_walls,historic,interesting_places",Krakow,PL,50.064774,19.941916,3
Kamienica Kennerów w Krakowie,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.064201,19.941999,3
Kamienica z oficynami,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.064251,19.941973,2
Pałacyk Juliusza Jutkiewicza w Krakowie,"palaces,architecture,historic_architecture,interesting_places",Krakow,PL,50.062698,19.945299,3
Kamienica Raczyńskiego w Krakowie,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.0644,19.9419,3
"Klasztor kanoniczek od św. Ducha, ob. ośrodek zdrowia","religion,monasteries,interesting_places",Krakow,PL,50.063194,19.942862,2
5 Skłodowskiej-Curie street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.062695,19.945974,2
Jutkiewicz Palace in Krakow,"palaces,architecture,historic_architecture,interesting_places",Krakow,PL,50.062599,19.9452,3
pl. św. Ducha 4,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.063332,19.942499,2
34 Świętego Marka Street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.062763,19.943678,2
21 Świętego Krzyża street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.062893,19.94326,2
7 Skłodowskiej-Curie street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.062714,19.946241,2
Kościół św. Scholastyki w Krakowie,"religion,churches,interesting_places,other_churches",Krakow,PL,50.062889,19.94319,3
Pusłowski Palace in Kraków,"palaces,architecture,historic_architecture,interesting_places",Krakow,PL,50.0625,19.9454,3
Szpitalna 34,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.063889,19.94175,2
Pałac Pusłowskich,"palaces,architecture,historic_architecture,interesting_places",Krakow,PL,50.062428,19.945423,2
3 Jana Matejki Square in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.066307,19.942444,2
Szpitalna 32,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.063751,19.941668,2
Dom Pollerów w Krakowie,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.063702,19.9417,3
Saint Florian's Gate,"fortifications,defensive_walls,historic,interesting_places",Krakow,PL,50.064873,19.94136,3
Kaplica Czartoryskich,"religion,churches,interesting_places,other_churches",Krakow,PL,50.064842,19.941347,3
5 Jana Matejki Square in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.066555,19.942638,2
Barbican,"fortifications,historic,cultural,museums,interesting_places,castles,other_museums",Krakow,PL,50.065456,19.94145,3
31 Świętego Marka street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.062855,19.942493,2
Tomb of the Unknown Soldier in Kraków,"historic,monuments_and_memorials,burial_places,urban_environment,cultural,interesting_places,war_memorials,sculptures,monuments",Krakow,PL,50.066269,19.942051,2
Kościół św. Rocha w Krakowie,"religion,churches,interesting_places,other_churches",Krakow,PL,50.063358,19.94178,2
51 Floriańska Street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.064384,19.941185,2
6 Jana Matejki Square in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.066723,19.942778,2
Dom Pod Krzyżem,"cultural,museums,interesting_places,other_museums",Krakow,PL,50.063313,19.941788,3
21 Szpitalna Street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.063278,19.941807,2
29 Świętego Marka street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.062908,19.942266,2
Pomnik Grunwaldzki,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",Krakow,PL,50.066414,19.942144,3
Wesoła,"historic,historical_places,interesting_places,historic_districts",Krakow,PL,50.062191,19.945999,3
Theatrum Anatomicum w Krakowie,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.062199,19.9461,3
Kamienica Jana Zimlera w Krakowie,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.067101,19.943399,3
Pomnik Jana Matejki,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",Krakow,PL,50.065388,19.94105,3
Former brewery on Lubicz street in Kraków,"industrial_facilities,factories,architecture,historic_architecture,interesting_places,wineries,foods,biergartens,tourist_facilities",Krakow,PL,50.0639,19.9489,3
Kurniki 3,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.067139,19.943417,2
Baszta Barchanników w Krakowie,"historic,fortifications,interesting_places,fortified_towers",Krakow,PL,50.062199,19.9436,3
Matejko House,"cultural,museums,interesting_places,other_museums",Krakow,PL,50.063835,19.941002,3
22 Świętego Marka street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.063526,19.941191,2
"Dom Jana Matejki, ob. muzeum","historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.064014,19.940859,2
Baszta Stolarska,"towers,architecture,fortifications,historic,interesting_places,other_towers,fortified_towers",Krakow,PL,50.06501,19.940639,3
Dwór Kirchmajerów w Krakowie,"architecture,historic_architecture,interesting_places,manor_houses",Krakow,PL,50.062099,19.9433,2
23 Świętego Marka street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.063248,19.941214,2
18 Basztowa Street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.066055,19.941078,2
Parafia Zaśnięcia Najświętszej Maryi Panny w Krakowie,"religion,other_temples,interesting_places",Krakow,PL,50.063099,19.941299,3
Muzeum Celestat,"palaces,architecture,historic_architecture,cultural,museums,interesting_places,other_museums",Krakow,PL,50.065468,19.94935,3
26 Szpitalna street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.063107,19.941231,2
Cerkiew Zaśnięcia Najświętszej Marii Panny,"religion,churches,interesting_places,eastern_orthodox_churches",Krakow,PL,50.06303,19.941288,3
43 Świętego Tomasza street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.062,19.9431,3
Museum of Anatomy,"cultural,museums,interesting_places,other_museums",Krakow,PL,50.061798,19.94595,3
Arsenal in Krakow,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.065102,19.940399,3
Buildings of the Czartoryski Museum,"palaces,architecture,historic_architecture,interesting_places",Krakow,PL,50.064919,19.940359,2
15 Szpitalna Street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.062801,19.941401,3
28 Świętego Tomasza street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.062225,19.942364,2
St. Florian's Church,"religion,churches,interesting_places,catholic_churches",Krakow,PL,50.067543,19.94327,3
PKP-Building in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.066891,19.941668,2
Klasztorek in Kraków,"religion,monasteries,interesting_places",Krakow,PL,50.064892,19.940216,2
24 Szpitalna street in Kraków,"religion,synagogues,interesting_places",Krakow,PL,50.063,19.941,3
Baszta Przekupników w Krakowie,"historic,fortifications,interesting_places,fortified_towers",Krakow,PL,50.061806,19.943361,3
Parafia św. Floriana w Krakowie,"religion,other_temples,interesting_places",Krakow,PL,50.067501,19.9429,3
17 Basztowa street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.066235,19.940748,2
Baszta Czapników w Krakowie,"historic,fortifications,interesting_places,fortified_towers",Krakow,PL,50.061699,19.9433,3
33 Świętego Tomasza street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.062046,19.942211,2
37 Świętego Tomasza street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.061844,19.942738,2
3 Radziwiłłowska street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.061874,19.947395,2
Baszta Ciesielska,"towers,architecture,fortifications,historic,interesting_places,other_towers,fortified_towers",Krakow,PL,50.065201,19.940027,3
Muzeum XX. Czartoryskich w Krakowie,"national_museums,cultural,museums,interesting_places",Krakow,PL,50.064655,19.939955,3
"Kamienica, XV/XVI","historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.062778,19.940916,2
13 Świętego Krzyża street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.061878,19.942448,2
Floriańska Street,"cultural,urban_environment,interesting_places,squares",Krakow,PL,50.063438,19.940283,3
Church of the Transfiguration in Krakow,"religion,churches,interesting_places,catholic_churches",Krakow,PL,50.064941,19.939888,3
Museum of Pharmacy,"cultural,museums,interesting_places,other_museums",Krakow,PL,50.063225,19.940331,3
27 Świętego Tomasza street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.06218,19.941547,2
Zespół klasztorny pijarów,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.064983,19.939751,2
Mikołaj Hotel in Kraków,"architecture,historic_architecture,accomodations,interesting_places,other_hotels,other_buildings_and_structures",Krakow,PL,50.061581,19.942898,2
18 Kleparski Market Square in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.067341,19.941643,2
Dom Bractwa Miłosierdzia,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.061306,19.944445,2
Pomnik Zygmunta II Augusta,"historic,monuments_and_memorials,cultural,urban_environment,interesting_places,sculptures,monuments",Krakow,PL,50.065525,19.950178,3
4 Radziwiłłowska street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.061527,19.947027,2
11 Świętego Krzyża street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.061726,19.942331,2
Park Strzelecki,"urban_environment,gardens_and_parks,cultural,interesting_places",Krakow,PL,50.065952,19.949978,3
9 Szpitalna street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.062313,19.941153,2
"Lubomirski Palace, Krakow","palaces,architecture,historic_architecture,interesting_places",Krakow,PL,50.064201,19.939699,3
u Filipa,"architecture,historic_architecture,interesting_places,restaurants,foods,tourist_facilities,other_buildings_and_structures",Krakow,PL,50.067799,19.942625,2
Tomasza 20 resto bar,"architecture,historic_architecture,interesting_places,restaurants,foods,tourist_facilities,other_buildings_and_structures",Krakow,PL,50.062679,19.940626,2
Kamienica Pod Barankiem,"architecture,historic_architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.063457,19.939936,3
Medical Society House,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.061401,19.946899,3
Church of St. Thomas in Krakow,"religion,churches,interesting_places,catholic_churches",Krakow,PL,50.062473,19.940754,3
26 Mikołajska street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.061539,19.942581,2
21 Lubicz Street in Kraków,"historic_architecture,architecture,interesting_places,manor_houses",Krakow,PL,50.0648,19.9505,3
24 Mikołajska street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.061543,19.942451,2
Basilica of the Sacred Heart of Jesus,"religion,churches,interesting_places,catholic_churches",Krakow,PL,50.062099,19.948837,3
"20, 22 Mikołajska street in Kraków","historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.061546,19.942287,2
Kamienica Molendowska,"architecture,historic_architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.062851,19.94013,3
19 Mikołajska street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.061306,19.942965,2
Pałac Przebendowskich w Krakowie,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.064098,19.9394,3
17 Mikołajska street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.061325,19.942822,2
Planty Park,"gardens_and_parks,cultural,urban_environment,interesting_places",Krakow,PL,50.061111,19.94389,3
21 Świętego Filipa Street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.067871,19.942146,2
10 Szpitalna street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.062279,19.940668,2
"13, 15 Mikołajska street in Kraków","historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.061359,19.942499,2
Pomnik Ignacego Jana Paderewskiego,"historic,monuments_and_memorials,interesting_places,monuments",Krakow,PL,50.066307,19.950203,3
Church of St. Mary of the Snow in Kraków,"religion,churches,interesting_places,catholic_churches",Krakow,PL,50.061161,19.943205,3
Pomnik Franciszka Mączyńskiego w Krakowie,"historic,monuments_and_memorials,interesting_places,monuments",Krakow,PL,50.062199,19.949301,3
30 Kopernika Street in Kraków,"palaces,architecture,historic_architecture,interesting_places",Krakow,PL,50.062599,19.9498,3
Nicolaus Gate in Kraków,"fortifications,historic,interesting_places,other_fortifications",Krakow,PL,50.061111,19.943333,2
Brama Mikołajska w Krakowie,"fortifications,historic,interesting_places,other_fortifications",Krakow,PL,50.0611,19.9433,3
Pałac Wodzickich w Krakowie,"palaces,architecture,historic_architecture,interesting_places",Krakow,PL,50.063801,19.939301,3
22 Świętego Jana Street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.064217,19.939178,3
Baszta Mieczników w Krakowie,"historic,fortifications,interesting_places,fortified_towers",Krakow,PL,50.0653,19.939199,3
Willa,"historic_architecture,architecture,interesting_places,manor_houses",Krakow,PL,50.062557,19.949896,2
Pomnik Macieja Miechowity w Krakowie,"historic,monuments_and_memorials,interesting_places,monuments",Krakow,PL,50.061001,19.9464,3
Kleparz,"other,unclassified_objects,interesting_places,historic_object",Krakow,PL,50.067223,19.940556,3
11 Mikołajska street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.061279,19.942373,2
11 Pijarska street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.065037,19.939051,2
Kościół św. Urszuli w Krakowie,"religion,churches,interesting_places,other_churches",Krakow,PL,50.06414,19.939079,3
18 Mikołajska street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.06144,19.941793,2
16 Mikołajska street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.061478,19.94166,2
9 Mikołajska street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.061264,19.942198,2
2 Mikołajska street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.061901,19.9408,3
The Kmita Palace,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.062599,19.939899,3
14 Mikołajska street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.061504,19.94153,2
Our Lady of the Snows monastery in Kraków,"religion,monasteries,interesting_places",Krakow,PL,50.060978,19.943157,2
Ormiański kamień krzyżowy–chaczkar w Krakowie,"historic,monuments_and_memorials,interesting_places,monuments",Krakow,PL,50.0611,19.947399,3
10 Mikołajska street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.061562,19.941345,2
12 Mikołajska street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.061516,19.941433,2
Muzeum i Archiwum Marii Angeli Truszkowskiej,"cultural,museums,interesting_places,other_museums",Krakow,PL,50.061375,19.941713,3
8 Mikołajska street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.061577,19.941212,2
Parafia św. Mikołaja w Krakowie,"religion,other_temples,interesting_places",Krakow,PL,50.061001,19.947201,3
Baszta Kurdybaników w Krakowie,"historic,fortifications,interesting_places,fortified_towers",Krakow,PL,50.06086,19.943472,3
Kamienica Cyrusowska,"architecture,historic_architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.062878,19.939501,3
7 Mikołajska street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.061195,19.942078,2
4 Mikołajska street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.061676,19.940977,2
6 Mikołajska street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.061592,19.941105,2
20 Świętego Jana Street in Kraków,"architecture,historic_architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.063908,19.938879,3
Wesoła,"historic,historical_places,interesting_places,historic_districts",Krakow,PL,50.063934,19.951139,3
11 Floriańska Street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.0625,19.939699,3
25 Sławkowska Street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.064983,19.938692,2
Saint Nicholas church in Kraków,"religion,churches,interesting_places,catholic_churches",Krakow,PL,50.060875,19.947172,3
7 Świętego Krzyża Street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.061111,19.941973,2
Kamienica Dawidowska,"architecture,historic_architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.062752,19.939409,3
23 Sławkowska Street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.064899,19.938644,2
Brama Rzeźnicza w Krakowie,"fortifications,historic,interesting_places,other_fortifications",Krakow,PL,50.060799,19.9431,3
House under the Globe in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.066399,19.939199,3
Kamienica Sasinowska,"architecture,historic_architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.063774,19.938778,3
21 Sławkowska Street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.064819,19.938589,2
17 Świętego Tomasza street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.062962,19.939171,2
17 Kopernika Street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.062134,19.950035,2
19 Sławkowska Street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.064728,19.938536,2
Sławkowska Gate in Kraków,"fortifications,historic,interesting_places,other_fortifications",Krakow,PL,50.0653,19.938601,3
Hipolitów House in Kraków,"cultural,museums,interesting_places,other_museums",Krakow,PL,50.061954,19.940121,3
5 Mikołajska street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.061184,19.941519,2
Zespół klasztorny misjonarzy,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.068161,19.941381,2
Church of St. Vincent in Kraków,"religion,churches,interesting_places,catholic_churches",Krakow,PL,50.068184,19.941433,3
Kościół św. Szymona i Judy w Krakowie,"religion,churches,interesting_places,other_churches",Krakow,PL,50.068691,19.94311,2
Kamienica Hallerowska,"architecture,historic_architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.063728,19.938669,3
3 Mikołajska street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.061264,19.941277,2
Church of SS. John the Baptist and John the Evangelist in Krakow,"religion,churches,interesting_places,catholic_churches",Krakow,PL,50.063137,19.938948,3
1 Little Market Square in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.061443,19.940805,2
Uniwersytet Jagielloński - Collegium Medicum,"cultural,museums,interesting_places,other_museums",Krakow,PL,50.060539,19.946203,2
Biblioteka Naukowa PAU and PAN in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.064507,19.938381,2
5 Świętego Krzyża Street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.060963,19.941799,2
pl. Mariacki 2,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.062,19.939833,2
Badeni Palace in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.0653,19.9384,3
Kamienica Pod Okiem Opatrzności,"architecture,historic_architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.062672,19.939121,3
Kamienica Krauzowska,"architecture,historic_architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.063553,19.93857,3
Kamienica Korlansowska,"architecture,historic_architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.062145,19.939617,3
Church of Holy Heart of Jesus in Kraków (Warszawska St.),"religion,churches,interesting_places,catholic_churches",Krakow,PL,50.068756,19.942741,3
Mańkowski Palace in Kraków,"palaces,architecture,historic_architecture,interesting_places",Krakow,PL,50.066502,19.951099,3
30 Sławkowska Street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.065136,19.938293,2
28 Sławkowska Street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.065071,19.938267,2
Galeria Zderzak,"museums,cultural,interesting_places,art_galleries",Krakow,PL,50.062191,19.939461,2
17 Westerplatte street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.060398,19.943899,3
26 Sławkowska Street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.065002,19.938223,2
1 Floriańska Street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.062099,19.939501,3
3 Świętego Krzyża street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.060852,19.941683,2
2 Little Market Square in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.061218,19.940807,2
4 Długa Street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.066578,19.93878,2
Kamienica Mennica,"architecture,historic_architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.062336,19.939154,3
18 Westerplatte street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.060352,19.943497,2
Tarnowski Palace at Sławkowska Street in Kraków,"palaces,architecture,historic_architecture,interesting_places",Krakow,PL,50.064087,19.938126,3
3 Little Market Square in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.061157,19.940758,2
Zbór ewangelicki przy ul. św. Jana w Krakowie,"religion,churches,interesting_places,other_churches",Krakow,PL,50.063152,19.93845,3
Kościół Najświętszej Marii Panny na Żłobku w Krakowie,"religion,churches,interesting_places,other_churches",Krakow,PL,50.063202,19.9384,2
Former Augustian Monastery in Kraków,"religion,monasteries,interesting_places",Krakow,PL,50.06459,19.937986,2
Muzeum Lenina w Krakowie,"biographical_museums,museums,cultural,interesting_places",Krakow,PL,50.0667,19.9513,3
5 Długa Street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.067089,19.939011,2
45 Old Town Market Square in Kraków,"architecture,historic_architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.062447,19.93886,3
8 Długa Street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.06686,19.938761,2
3 Świętego Jana Street in Kraków,"architecture,historic_architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.062809,19.938541,3
4 Little Market Square in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.061047,19.940737,2
Kamienica Czerwona,"architecture,historic_architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.062336,19.938911,3
Baszta Rzeźników w Krakowie,"historic,fortifications,interesting_places,fortified_towers",Krakow,PL,50.060501,19.9422,3
1 Świętego Krzyża street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.060646,19.941681,2
9 Sławkowska Street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.063717,19.938017,2
11 Sławkowska Street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.063877,19.937958,2
3 Krowoderska Street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.066551,19.938438,2
Kościół św. Filipa i św. Jakuba w Krakowie,"religion,churches,interesting_places,other_churches",Krakow,PL,50.068802,19.9417,3
6 St. Mary Square in Kraków,"architecture,historic_architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.061356,19.940033,2
Park,"gardens_and_parks,cultural,urban_environment,interesting_places",Krakow,PL,50.061359,19.939983,2
"Dwór, 1 poł. .XIX","architecture,historic_architecture,interesting_places,manor_houses",Krakow,PL,50.061359,19.939983,2
Kamienica Betmanowska,"architecture,historic_architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.062492,19.938623,3
16 Sienna Street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.060699,19.941299,3
Sławkowska 9,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.063774,19.937885,2
7 Długa Street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.067223,19.938889,2
Pomnik Kraka,"historic,monuments_and_memorials,interesting_places,monuments",Krakow,PL,50.060734,19.941172,3
5 Little Market Square in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.060947,19.940659,2
Zyblikiewicza 8,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.060028,19.945473,2
St. Mary's Basilica,"religion,churches,interesting_places,catholic_churches",Krakow,PL,50.061653,19.939449,3
Church of Saint Mark,"religion,churches,interesting_places,catholic_churches",Krakow,PL,50.06456,19.937698,3
Church of the Immaculate Conception in Kraków,"religion,churches,interesting_places,catholic_churches",Krakow,PL,50.062469,19.95145,3
20 Sławkowska Street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.064186,19.937698,2
9 Długa Street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.067379,19.938953,2
6 Krzywa Street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.067753,19.939356,2
Saint Barbara's Church,"religion,churches,interesting_places,catholic_churches",Krakow,PL,50.06131,19.939829,3
Sisters of the Holy Family of Nazareth monastery in Kraków,"religion,monasteries,interesting_places",Krakow,PL,50.069374,19.943731,2
22 Sławkowska Street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.064304,19.937634,2
Kamienica Zacherlowska,"architecture,historic_architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.062599,19.93837,3
