name,lat,lon,rate,rating,user_ratings_total,kind,category,city,country,theme,price_level,category_main,category_encoded,theme_encoded,city_encoded,country_encoded,price_per_review,log_user_ratings,log_price_per_review,distance_to_city_center,in_center_dynamic,is_religious,is_entertainment,kind_count,name_length,word_count,theme_popularity,city_category_density,user_ratings_relative
"Brunnentrog mit Fischrelief, Häringsplatz",47.374912,8.543982,1,5.0,4,"fountains,cultural,urban_environment,interesting_places",landmark,Zurich,CH,culture,1,landmark,15,1.0,21,18,0.25,1.6094379124341003,0.22314355131420976,0.0030264943416410685,1,0,0,4,41,4,591.0,12,0.0031493145609484997
Urania Sternwarte,47.374401,8.5395,3,2.8,446,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",landmark,Zurich,CH,culture,1,landmark,15,1.0,21,18,0.0,6.102558594613569,0.0,0.003329414513094178,1,0,0,4,17,2,591.0,12,0.35114857354575774
"Altstadt, Brunnenfigur «Die tapferen Zürcherinnen von 1292» von Gustav Siber, 1912 (#KiöR), Lindenhof",47.373006,8.541092,3,4.3,12128,"historic,historical_places,interesting_places,historic_districts, urban_environment,cultural,interesting_places,squares","landmark, monuments",Zurich,CH,urban_space,1,landmark,15,5.0,21,18,0.0,9.40335455830888,0.0,0.003941180026339724,1,0,0,8,101,13,18.0,12,9.54872174879585
"Lindenhof, Turicum",47.373001,8.54072,3,4.6,12106,"historic,archaeology,interesting_places,other_archaeological_sites",monuments,Zurich,CH,culture,1,monuments,18,1.0,21,18,0.0,9.40153907670774,0.0,0.004020273746895466,1,0,0,4,18,2,591.0,9,9.531400518710635
"Rosenhof-Markt, Rosenhofbrunnen",47.372887,8.543301,2,1.4,431,"fountains,cultural,urban_environment,interesting_places",walls,Zurich,CH,culture,1,walls,31,1.0,21,18,0.0,6.068425588244111,0.0,0.004320575193189092,1,0,0,4,31,2,591.0,1,0.33933864394220087
"Focus Terra, focusTerra",47.378357,8.547457,3,4.8,453,"science_museums,cultural,museums,interesting_places",museums,Zurich,CH,culture,2,museums,20,1.0,21,18,0.0,6.118097198041348,0.0,0.00593850974571869,1,0,0,4,23,3,591.0,3,0.3566598740274176
"Haus zum Brunnhof, Wohnhaus zum Brunnenhof, Zürich",47.3731,8.54455,1,3.5,3,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",landmark,Zurich,CH,culture,1,landmark,15,1.0,21,18,0.33,1.3862943611198906,0.2851789422336624,0.0047499999999978115,1,0,0,4,50,7,591.0,12,0.002361985920711375
"Brunnen, Fountain in Schipfe 2 (ZH), Haus von Vanja, Haus zur Hindin / Haus zum kleinen Pelikan",47.372322,8.5416,1,4.0,3,"historic,cultural,urban_environment,monuments_and_memorials,interesting_places,sculptures,monuments, historic_architecture,architecture,interesting_places,other_buildings_and_structures","landmark, synagogues",Zurich,CH,culture,2,landmark,15,1.0,21,18,0.67,1.3862943611198906,0.5128236264286639,0.004579092049743052,1,0,0,11,95,17,591.0,12,0.002361985920711375
Stüssibrunnen,47.372501,8.543708,1,1.7,17,"fountains,historic,monuments_and_memorials,urban_environment,cultural,natural_springs,natural,interesting_places,springs_others,sculptures,monuments",fountains,Zurich,CH,culture,2,fountains,10,1.0,21,18,0.12,2.8903717578961645,0.11332868530700317,0.0048356245718618966,1,0,0,11,13,1,591.0,1,0.013384586884031123
"Bilgeriturm, Grimmen tower, Grimmenturm, Theater am Neumarkt",47.372478,8.545647,1,2.6,5,"architecture,towers,interesting_places,other_towers, cultural,theatres_and_entertainments,interesting_places,other_theatres",landmark,Zurich,CH,entertainment,1,landmark,15,3.0,21,18,0.2,1.791759469228055,0.18232155679395465,0.005927300650379124,1,0,1,8,60,7,103.0,12,0.003936643201185625
"Pavillon-Skulptur, Pavillon-Skulptur von Max Bill, 1983 (#KiöR)",47.372299,8.538055,1,2.7,21,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",sculptures,Zurich,CH,culture,2,sculptures,26,1.0,21,18,0.1,3.091042453358316,0.09531017980432487,0.00586985740883141,1,0,0,7,63,7,591.0,3,0.016533901444979623
Museum Strauhof,47.371723,8.540017,1,4.3,78,"cultural,museums,interesting_places,history_museums",museums,Zurich,CH,culture,2,museums,20,1.0,21,18,0.03,4.3694478524670215,0.0295588022415444,0.0054436952523043,1,0,0,4,15,2,591.0,3,0.06141163393849575
"Leninwohnung, Napfbrunnen",47.371834,8.544701,1,1.0,94,"fountains,cultural,urban_environment,interesting_places, historic,monuments_and_memorials,interesting_places,monuments",landmark,Zurich,CH,culture,1,landmark,15,1.0,21,18,0.01,4.553876891600541,0.009950330853168083,0.005888153955187448,1,0,0,8,25,2,591.0,12,0.07400889218228975
"David Brunnen, Winzerbrunnen",47.371346,8.541782,1,2.2,15,"fountains,cultural,urban_environment,interesting_places",monuments,Zurich,CH,culture,1,monuments,18,1.0,21,18,0.07,2.772588722239781,0.06765864847381481,0.005554605296504967,1,0,0,4,28,3,591.0,9,0.011809929603556873
"Synagoge ""Löwenstrasse"" der Israelitischen Cultusgemeinde Zürich (ICZ), Synagoge Zürich Löwenstrasse",47.373447,8.53512,1,4.9,47,"religion,synagogues,interesting_places",synagogues,Zurich,CH,religion,2,synagogues,27,2.0,21,18,0.04,3.871201010907891,0.039220713153281295,0.007430989772568692,1,1,0,3,100,10,223.0,2,0.03700444609114487
St. Peter,47.371086,8.54073,3,3.9,1778,"religion,churches,interesting_places,other_churches",churches,Zurich,CH,religion,1,churches,6,2.0,21,18,0.0,7.483806687665835,0.0,0.005894361373381453,1,1,0,4,9,2,223.0,3,1.399870322341608
"Moulagen, Moulagenmuseum",47.380421,8.5486,3,2.5,106,"cultural,museums,interesting_places,other_museums",museums,Zurich,CH,culture,2,museums,20,1.0,21,18,0.02,4.672828834461906,0.019802627296179712,0.00774644699200822,1,0,0,4,24,2,591.0,3,0.08345683586513525
"Filmpodium, Kino Filmpodium",47.371532,8.536833,2,1.5,177,"cultural,cinemas,theatres_and_entertainments,interesting_places",cinemas,Zurich,CH,entertainment,2,cinemas,7,3.0,21,18,0.01,5.181783550292085,0.009950330853168083,0.0072459031873174816,1,0,1,4,27,3,103.0,5,0.13935716932197112
"Russian Orthodox Church of the Holy Resurrection, Russian Orthodox Church of the Resurrection",47.382481,8.546481,3,4.9,110,"religion,churches,interesting_places,other_churches",churches,Zurich,CH,religion,1,churches,6,2.0,21,18,0.01,4.709530201312334,0.009950330853168083,0.007348844943253888,1,1,0,4,93,13,223.0,3,0.08660615042608374
"Münsterhof Brunnen, MünsterhofbrunnenZürich",47.370071,8.540646,1,1.1,85,"fountains,historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",sculptures,Zurich,CH,culture,2,sculptures,26,1.0,21,18,0.02,4.454347296253507,0.019802627296179712,0.006909859405222935,1,0,0,8,43,3,591.0,3,0.06692293442015562
"""Hans-Waldmann-Denkmal"" von Hermann Haller, 1937 (#KiöR), Hans Waldmann, Helmhaus, Münsterbrücke, Wasserkirche",47.36988,8.542446,3,3.9,841,"accomodations,cultural,museums,interesting_places,other_museums,other_hotels, bridges,architecture,interesting_places,other_bridges, historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments","landmark, monuments",Zurich,CH,culture,1,landmark,15,1.0,21,18,0.0,6.7357800142423265,0.0,0.007059526613021517,1,0,0,17,110,11,591.0,12,0.662143386439422
"""Junobrunnen"", 1872 (#KiöR), Junobrunnen, Parade Square, Paradeplatz",47.369946,8.53917,3,4.5,1454,"cultural,urban_environment,interesting_places,squares, fountains,cultural,urban_environment,interesting_places","landmark, sculptures",Zurich,CH,culture,2,landmark,15,1.0,21,18,0.0,7.282761179605593,0.0,0.007399933513215208,1,0,0,8,68,7,591.0,12,1.1447758429047796
"Huldrych Zwingli, Ulrich Zwingli Monument",47.369473,8.543278,1,2.0,56,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",monuments,Zurich,CH,culture,1,monuments,18,1.0,21,18,0.02,4.04305126783455,0.019802627296179712,0.007592786906004852,1,0,0,7,41,5,591.0,9,0.044090403853278996
"Haus Konstruktiv, Museum Haus Konstruktiv",47.372585,8.532311,3,3.7,396,"cultural,museums,interesting_places,art_galleries",sculptures,Zurich,CH,culture,2,sculptures,26,1.0,21,18,0.01,5.983936280687191,0.009950330853168083,0.0103330801796945,0,0,0,4,41,5,591.0,3,0.3117821415339015
"Centralhof Monument, Zentralhofbrunnen",47.36927,8.5401,1,1.4,65,"fountains,historic,monuments_and_memorials,urban_environment,cultural,natural_springs,natural,interesting_places,springs_others,sculptures,monuments",monuments,Zurich,CH,culture,1,monuments,18,1.0,21,18,0.02,4.189654742026425,0.019802627296179712,0.0077959540788785356,1,0,0,11,38,3,591.0,9,0.05117636161541312
"Conrad Gessner, Old Botanical Garden",47.371254,8.533751,2,3.5,1729,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",landmark,Zurich,CH,culture,1,landmark,15,1.0,21,18,0.0,7.455876687491824,0.0,0.009750072666395115,1,0,0,7,36,5,591.0,12,1.361291218969989
"Battle of St. Jakob an der Sihl, blue Cinema Metropol",47.373611,8.530833,3,4.6,1046,"battlefields,historic,historical_places,interesting_places",cinemas,Zurich,CH,culture,2,cinemas,7,1.0,21,18,0.0,6.953684210870537,0.0,0.011353819181228778,0,0,0,4,53,10,591.0,5,0.8235457576880326
"Heinrich Zollinger Memorial, Heinrich-Zollinger-Denkmal",47.370422,8.534421,1,4.5,9,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,installation,sculptures,monuments",monuments,Zurich,CH,culture,1,monuments,18,1.0,21,18,0.11,2.302585092994046,0.10436001532424277,0.00974414311266127,1,0,0,8,55,4,591.0,9,0.007085957762134124
"Schauspielhaus Pfauen, Schauspielhaus Zürich",47.370136,8.549263,3,3.4,527,"cultural,theatres_and_entertainments,interesting_places,other_theatres",concert hall,Zurich,CH,entertainment,3,concert hall,8,3.0,21,18,0.01,6.269096283706261,0.009950330853168083,0.01014646071297512,0,0,1,4,44,4,103.0,5,0.41492219340496483
"Hechtplatzbrunnen, Theater am Hechtplatz",47.368374,8.54469,3,3.0,687,"cultural,theatres_and_entertainments,interesting_places,other_theatres, fountains,historic,monuments_and_memorials,urban_environment,cultural,natural_springs,natural,interesting_places,springs_others,sculptures,monuments","concert hall, landmark",Zurich,CH,entertainment,3,concert hall,8,3.0,21,18,0.0,6.5337888379333435,0.0,0.009035085832460505,1,0,1,15,40,4,103.0,5,0.5408947758429048
"Geiserbrunnen, Geiserbrunnen von Brüllmann",47.367065,8.541589,2,1.6,547,"fountains,cultural,urban_environment,interesting_places",monuments,Zurich,CH,culture,1,monuments,18,1.0,21,18,0.0,6.306275286948016,0.0,0.009835626365415113,1,0,0,4,42,4,591.0,9,0.43066876620970734
Volkshaus,47.375576,8.527125,3,4.1,4507,"cultural,theatres_and_entertainments,interesting_places,music_venues,restaurants,foods,tourist_facilities",concert hall,Zurich,CH,entertainment,3,concert hall,8,3.0,21,18,0.0,8.413608875159667,0.0,0.01463501284591206,0,0,1,7,9,1,103.0,5,3.548490181548722
Quaibrücke,47.366882,8.543144,3,3.2,2199,"bridges,architecture,interesting_places,other_bridges",parks,Zurich,CH,urban_space,1,parks,22,5.0,21,18,0.0,7.696212639346407,0.0,0.010121534468648724,0,0,0,4,10,1,18.0,1,1.7313356798814377
"Riffraff, Riffraff 3 + 4",47.382812,8.528986,2,3.5,1180,"cultural,cinemas,theatres_and_entertainments,interesting_places",cinemas,Zurich,CH,entertainment,2,cinemas,7,3.0,21,18,0.0,7.074116816197362,0.0,0.014021324473816484,0,0,1,4,24,5,103.0,5,0.9290477954798074
"Kino Xenix Bar, Xenix",47.375256,8.526123,3,2.4,591,"cultural,cinemas,theatres_and_entertainments,interesting_places",cinemas,Zurich,CH,entertainment,2,cinemas,7,3.0,21,18,0.0,6.3835066348840055,0.0,0.01566351381395658,0,0,1,4,21,4,103.0,5,0.46531122638014083
"Ganymed, Ganymed-Skulptur, Ganymede (Zürich)",47.366013,8.541216,3,2.5,546,"cultural,urban_environment,interesting_places,sculptures, historic,cultural,urban_environment,monuments_and_memorials,interesting_places,sculptures,monuments",monuments,Zurich,CH,culture,1,monuments,18,1.0,21,18,0.0,6.304448802421981,0.0,0.010897753208800867,0,0,0,11,44,4,591.0,9,0.4298814375694702
"Corso, Mascotte, Santa Lucia",47.366356,8.54674,2,3.7,1174,"architecture,historic_architecture,cultural,cinemas,theatres_and_entertainments,interesting_places,restaurants,foods,tourist_facilities,other_buildings_and_structures, cultural,cinemas,theatres_and_entertainments,interesting_places",concert hall,Zurich,CH,entertainment,3,concert hall,8,3.0,21,18,0.0,7.069023426578259,0.0,0.011686639208938811,0,0,1,14,28,4,103.0,5,0.9243238236383846
"Blumenuhr, Bürkliplatz",47.365883,8.540276,3,2.0,186,"cultural,urban_environment,interesting_places,installation",monuments,Zurich,CH,urban_space,1,monuments,18,5.0,21,18,0.01,5.231108616854587,0.009950330853168083,0.011108648207592825,0,0,0,4,22,2,18.0,9,0.14644312708410523
"Synagoge IRGZ, Synagoge der Israelitischen Religionsgesellschaft Zürich (IRGZ) hatte",47.368809,8.529976,1,3.0,54,"religion,synagogues,interesting_places",synagogues,Zurich,CH,religion,2,synagogues,27,2.0,21,18,0.04,4.007333185232471,0.039220713153281295,0.014244874762525192,0,1,0,3,84,9,223.0,2,0.04251574657280475
"Kongresshaus Zurich, Kongresshaus Zürich",47.365719,8.537881,3,4.3,703,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",concert hall,Zurich,CH,culture,3,concert hall,8,1.0,21,18,0.0,6.556778356158042,0.0,0.011815224162072105,0,0,0,4,40,4,591.0,5,0.5534920340866988
"Arthouse Piccadilly 1, Arthouse Piccadilly 2, Kino Arthouse Piccadilly",47.365976,8.548921,2,2.1,506,"cultural,cinemas,theatres_and_entertainments,interesting_places",cinemas,Zurich,CH,entertainment,2,cinemas,7,3.0,21,18,0.0,6.2285110035911835,0.0,0.013094908056183473,0,0,1,4,70,9,103.0,5,0.3983882919599852
"Fountain Manessenstrasse, Snake Sculpture",47.369705,8.526253,2,4.8,322,"historic,cultural,urban_environment,monuments_and_memorials,interesting_places,sculptures,monuments",public sculpture,Zurich,CH,culture,1,public sculpture,23,1.0,21,18,0.0,5.777652323222656,0.0,0.017040476343105546,0,0,0,7,41,4,591.0,1,0.2535198221563542
"Pfarrkirche St. Joseph, St. Josef",47.386761,8.52779,1,4.5,99,"religion,churches,interesting_places,catholic_churches",churches,Zurich,CH,religion,1,churches,6,2.0,21,18,0.01,4.605170185988092,0.009950330853168083,0.01705073080545355,0,1,0,4,33,5,223.0,3,0.07794553538347537
"Arnold-Bürkli-Gedenkstein, Gedenkstein Dr. Arnold Bürkli",47.363525,8.536759,1,1.6,15,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,installation,sculptures,monuments",landmark,Zurich,CH,culture,1,landmark,15,1.0,21,18,0.07,2.772588722239781,0.06765864847381481,0.014258474883377531,0,0,0,8,56,5,591.0,12,0.011809929603556873
"Defensive Walls. The Historical Museum of Krakow, Haberdasher Tower in Kraków",50.064735,19.94223,3,4.1,109,"towers,architecture,fortifications,historic,interesting_places,other_towers,fortified_towers",walls,Krakow,PL,culture,1,walls,31,1.0,11,11,0.01,4.700480365792417,0.009950330853168083,0.002770221110310382,1,0,0,7,77,11,591.0,1,0.036284575934421456
"Church of the Holy Spirit in Kraków, Roman Catholic Parish of the Holy Cross",50.063362,19.943111,3,3.3,709,"religion,churches,interesting_places,other_churches",churches,Krakow,PL,religion,1,churches,6,2.0,11,11,0.0,6.565264970035361,0.0,0.002314857447018827,1,1,0,4,76,14,223.0,11,0.23601618658261295
"Kaplica Czartoryskich, Saint Florian's Gate, St. Florian's Gate",50.064858,19.941354,3,4.6,23464,"fortifications,defensive_walls,historic,interesting_places, religion,churches,interesting_places,other_churches",monuments,Krakow,PL,religion,1,monuments,18,2.0,11,11,0.0,10.063265228228518,0.0,0.003649421872022792,1,1,0,8,63,8,223.0,6,7.810837520415276
"Grunwald Monument, Pomnik Grunwaldzki",50.066414,19.942144,3,3.8,1479,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",monuments,Krakow,PL,culture,1,monuments,18,1.0,11,11,0.0,7.299797366758161,0.0,0.0033308455382990445,1,0,0,7,37,4,591.0,6,0.492338420247792
"Pomnik Jana Matejki, The statue of Jan Matejko",50.065388,19.94105,3,3.0,177,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",monuments,Krakow,PL,culture,1,monuments,18,1.0,11,11,0.01,5.181783550292085,0.009950330853168083,0.004009469291563771,1,0,0,7,46,8,591.0,6,0.05892082514121649
"Church of the Transfiguration, Church of the Transfiguration in Krakow, Zespół klasztorny pijarów",50.064962,19.93982,3,2.6,560,"historic_architecture,architecture,interesting_places,other_buildings_and_structures, religion,churches,interesting_places,catholic_churches",churches,Krakow,PL,religion,1,churches,6,2.0,11,11,0.0,6.329720905522696,0.0,0.005186621636479025,1,1,0,8,97,13,223.0,11,0.18641616993831206
"Museum of Pharmacy, Muzeum Farmacji Collegium Medicum Uniwersytetu Jagiellońskiego",50.063225,19.940331,3,3.2,713,"cultural,museums,interesting_places,other_museums",museums,Krakow,PL,culture,2,museums,20,1.0,11,11,0.0,6.570882962339584,0.0,0.004896446262341287,1,0,0,4,82,9,591.0,2,0.2373477306536009
"Church of St. Thomas in Krakow, Church of St. Thomas the Apostle",50.062473,19.940754,1,3.5,27,"religion,churches,interesting_places,catholic_churches",churches,Krakow,PL,religion,1,churches,6,2.0,11,11,0.04,3.332204510175204,0.039220713153281295,0.0047945849664009915,1,1,0,4,64,12,223.0,11,0.008987922479168617
"Ignacy Paderewski statue, Pomnik Ignacego Jana Paderewskiego",50.066307,19.950203,1,3.7,18,"historic,monuments_and_memorials,interesting_places,monuments",monuments,Krakow,PL,culture,1,monuments,18,1.0,11,11,0.06,2.9444389791664403,0.05826890812397577,0.005445517238975526,1,0,0,4,60,7,591.0,6,0.005991948319445745
"Brama Mikołajska w Krakowie, Church of St. Mary of the Snow in Kraków, Kościół MB Śnieżnej (ss. Dominikanek), Nicolaus Gate in Kraków",50.061124,19.943279,1,3.1,90,"fortifications,historic,interesting_places,other_fortifications, religion,churches,interesting_places,catholic_churches",churches,Krakow,PL,religion,1,churches,6,2.0,11,11,0.01,4.51085950651685,0.009950330853168083,0.003968578712841306,1,1,0,8,133,22,223.0,11,0.029959741597228723
"Pałac Wodzickich, Pałac Wodzickich w Krakowie",50.063801,19.939301,1,3.9,5,"palaces,architecture,historic_architecture,interesting_places",palaces,Krakow,PL,culture,3,palaces,21,1.0,11,11,0.6,1.791759469228055,0.4700036292457356,0.005769471552924583,1,0,0,4,45,6,591.0,1,0.001664430088734929
"Church of St. Nicholas, Saint Nicholas church in Kraków",50.060875,19.947172,3,1.6,520,"religion,churches,interesting_places,catholic_churches",churches,Krakow,PL,religion,1,churches,6,2.0,11,11,0.0,6.255750041753367,0.0,0.004398659909561609,1,1,0,4,55,9,223.0,11,0.17310072922843261
"Dom Pod Globusem, House under the Globe in Kraków",50.066399,19.939199,1,1.8,45,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",landmark,Krakow,PL,culture,1,landmark,15,1.0,11,11,0.02,3.828641396489095,0.019802627296179712,0.006044683779984112,1,0,0,4,49,9,591.0,4,0.014979870798614361
"Church Of Sts. John the Baptist and John the Evangelist, Church of SS. John the Baptist and John the Evangelist in Krakow",50.063137,19.938948,3,4.3,205,"religion,churches,interesting_places,catholic_churches",churches,Krakow,PL,religion,1,churches,6,2.0,11,11,0.0,5.327876168789581,0.0,0.0062505738136605146,1,1,0,4,121,22,223.0,11,0.0682416336381321
"Pomnik Kraka, Pomnik Kraka walczącego ze Smokiem w Krakowie",50.060734,19.941172,1,2.3,4,"historic,monuments_and_memorials,interesting_places,monuments",landmark,Krakow,PL,culture,1,landmark,15,1.0,11,11,0.25,1.6094379124341003,0.22314355131420976,0.005512054063598498,1,0,0,4,59,9,591.0,4,0.0013315440709879432
"Church of St. Barbara In Krakow, Dawny cmentarz przy Kościele Mariackim, Saint Barbara's Church, St. Mary's Basilica, Żak",50.061451,19.939528,3,4.0,17916,"cemeteries,historic,burial_places,interesting_places, religion,churches,interesting_places,catholic_churches","churches, monuments",Krakow,PL,religion,1,churches,6,2.0,11,11,0.0,9.793505261799899,0.0,0.006363865570550355,1,1,0,8,121,18,223.0,11,5.963985893954998
"Church of Saint Mark, Church of St Mark the Evangelist",50.06456,19.937698,3,1.6,308,"religion,churches,interesting_places,catholic_churches",churches,Krakow,PL,religion,1,churches,6,2.0,11,11,0.0,5.733341276897746,0.0,0.007303341974739345,1,1,0,4,54,10,223.0,11,0.10252889346607164
"Church of the Immaculate Conception in Kraków, Church of the Immaculate Conception of the Blessed Virgin Mary",50.062469,19.95145,3,1.9,137,"religion,churches,interesting_places,catholic_churches",churches,Krakow,PL,religion,1,churches,6,2.0,11,11,0.01,4.927253685157205,0.009950330853168083,0.006824944029076038,1,1,0,4,109,17,223.0,11,0.045605384431337055
"10 Sławkowska Street in Kraków, 14 Sławkowska Street in Kraków, 16 Sławkowska Street in Kraków, Chopin Concert Hall",50.063958,19.937536,3,4.9,1809,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",concert hall,Krakow,PL,culture,3,concert hall,8,1.0,11,11,0.0,7.501082124259871,0.0,0.0075007906249931955,1,0,0,4,115,18,591.0,1,0.6021908061042973
"Rynek Underground, Rynek Underground Museum",50.061996,19.937775,3,4.6,8635,"cultural,museums,interesting_places,other_museums",museums,Krakow,PL,culture,2,museums,20,1.0,11,11,0.0,9.063694791634697,0.0,0.007714417735644967,1,0,0,4,43,5,591.0,2,2.8744707632452227
"Adam Mickiewicz Monument, Adam Mickiewicz Monument, Kraków",50.061466,19.93799,3,4.9,1963,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",monuments,Krakow,PL,culture,1,monuments,18,1.0,11,11,0.0,7.582738488914411,0.0,0.007720029533622848,1,0,0,7,58,7,591.0,6,0.6534552528373332
"34 Old Town Market Square in Kraków, The Spiski Palace",50.0625,19.936399,1,3.3,56,"palaces,architecture,historic_architecture,interesting_places",landmark,Krakow,PL,culture,1,landmark,15,1.0,11,11,0.02,4.04305126783455,0.019802627296179712,0.008877905214631839,1,0,0,4,54,10,591.0,4,0.018641616993831205
"Church of St. Wojciech, St. Adalbert's church",50.06089,19.937744,3,4.0,1003,"religion,churches,interesting_places,catholic_churches",churches,Krakow,PL,religion,1,churches,6,2.0,11,11,0.0,6.911747300251674,0.0,0.008195464355363618,1,1,0,4,45,7,223.0,11,0.3338846758002268
"Church of Saint Francis de Sales in Krakow, Church of St. Francis de Sales in Kraków",50.068302,19.936954,1,2.3,81,"religion,churches,interesting_places,catholic_churches",churches,Krakow,PL,religion,1,churches,6,2.0,11,11,0.01,4.406719247264253,0.009950330853168083,0.008815470492265803,1,1,0,4,84,16,223.0,11,0.02696376743750585
"Pomnik Tadeusza Rejtana, Tadeusz Rejtan Monument in Kraków",50.066017,19.935394,1,3.4,49,"historic,monuments_and_memorials,interesting_places,monuments",monuments,Krakow,PL,culture,1,monuments,18,1.0,11,11,0.02,3.912023005428146,0.019802627296179712,0.009695861230444181,1,0,0,4,58,8,591.0,6,0.016311414869602307
Town Hall Tower,50.061485,19.936415,3,3.3,2542,"towers,architecture,interesting_places,other_towers",landmark,Krakow,PL,culture,1,landmark,15,1.0,11,11,0.0,7.841099765422119,0.0,0.009167248769398017,1,0,0,4,15,3,591.0,4,0.846196257112838
"Cinema Under the Rams, Piwnica Pod Baranami",50.061604,19.935398,3,4.9,3575,"cultural,theatres_and_entertainments,interesting_places,other_theatres,foods,bars,tourist_facilities",cinemas,Krakow,PL,entertainment,2,cinemas,7,3.0,11,11,0.0,8.182000136293405,0.0,0.01008878684481018,0,0,1,7,43,7,103.0,1,1.1900675134454743
"Assault on Copenhagen, Copenhagen",55.676109,12.568334,3,4.3,373,"battlefields,historic,historical_places,interesting_places",gates,Copenhagen,DK,culture,1,gates,13,1.0,8,8,0.0,5.924255797414532,0.0,3.5171010789220604e-05,1,0,0,4,33,4,591.0,1,0.13731437697030033
"H.C. Andersen, Statue of Andersen",55.675316,12.569119,3,2.3,496,"cultural,urban_environment,interesting_places,sculptures",monuments,Copenhagen,DK,culture,1,monuments,18,1.0,8,8,0.0,6.208590026096629,0.0,0.0011337623207680748,1,0,0,4,33,5,591.0,17,0.1825949892151983
"Lur Blowers, The Lure Players",55.676033,12.570201,1,4.8,38,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",monuments,Copenhagen,DK,culture,1,monuments,18,1.0,8,8,0.03,3.6635616461296463,0.0295588022415444,0.0019021803279396946,1,0,0,7,29,5,591.0,17,0.013989132238261159
"Dagmar, Dagmar Teatret",55.676353,12.566405,3,4.7,1073,"cultural,cinemas,theatres_and_entertainments,interesting_places",cinemas,Copenhagen,DK,entertainment,2,cinemas,7,3.0,8,8,0.0,6.97914527506881,0.0,0.00191181432152929,1,0,1,4,22,3,103.0,4,0.3950089182014269
"Rasmus Klump Land, Rasmus Klump Playground",55.67461,12.56933,2,3.7,127,"gardens_and_parks,cultural,urban_environment,interesting_places",parks,Copenhagen,DK,nature,1,parks,22,4.0,8,8,0.01,4.852030263919617,0.009950330853168083,0.0018113530854007697,1,0,0,4,42,6,28.0,3,0.0467531524805044
"Cirkusbygningen, Wallmans Circus Building",55.676079,12.565117,3,4.1,3377,"circuses,cultural,cinemas,theatres_and_entertainments,interesting_places",walls,Copenhagen,DK,entertainment,1,walls,31,3.0,8,8,0.0,8.125039097367745,0.0,0.003183069273515651,1,0,1,5,41,4,103.0,1,1.243192093910735
Pantomimeteatret,55.674492,12.566541,1,2.9,51,"cultural,theatres_and_entertainments,interesting_places,other_theatres",theatres,Copenhagen,DK,entertainment,2,theatres,29,3.0,8,8,0.04,3.9512437185814275,0.039220713153281295,0.002383221559148678,1,0,1,4,16,1,103.0,6,0.018774888003982082
"Glass Hall, Glassalen",55.673855,12.568494,3,4.0,1405,"cultural,theatres_and_entertainments,interesting_places,other_theatres",theatres,Copenhagen,DK,entertainment,2,theatres,29,3.0,8,8,0.0,7.2485040723706105,0.0,0.0022533665924515697,1,0,1,4,21,3,103.0,6,0.5172297577567613
"Caritas Well, Caritas fountain by Statius Otto",55.67807,12.572345,3,1.9,565,"fountains,historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",sculptures,Copenhagen,DK,culture,2,sculptures,26,1.0,8,8,0.0,6.338594078203183,0.0,0.004499213820213164,1,0,0,8,46,7,591.0,9,0.20799630827940932
Jarmers Tower,55.678818,12.565681,1,1.3,45,"architecture,historic_architecture,interesting_places,destroyed_objects",landmark,Copenhagen,DK,culture,1,landmark,15,1.0,8,8,0.02,3.828641396489095,0.019802627296179712,0.003774478109621762,1,0,0,4,13,2,591.0,7,0.016566077650572424
"Vandkunsten, Vandkunsten Springvand",55.67609,12.574141,1,4.1,18,"fountains,historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",landmark,Copenhagen,DK,culture,1,landmark,15,1.0,8,8,0.06,2.9444389791664403,0.05826890812397577,0.005841008560170204,1,0,0,8,35,3,591.0,7,0.00662643106022897
"Frihedsstøtten, Liberty Column",55.674202,12.563293,1,1.5,52,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",monuments,Copenhagen,DK,culture,1,monuments,18,1.0,8,8,0.02,3.970291913552122,0.019802627296179712,0.005354666469538285,1,0,0,7,30,3,591.0,17,0.01914302306288369
